variable_name,i,j,l,s,t,value
x,no_index,4,1,16,no_index,5171.558979404201
x,no_index,4,1,22,no_index,3693.061578550598
x,no_index,4,1,33,no_index,3700.379442045202
x,no_index,8,1,7,no_index,5272.810278977394
x,no_index,12,1,1,no_index,6179.189721022606
x,no_index,13,1,5,no_index,7976.381548091952
x,no_index,15,1,20,no_index,3842.441747853034
x,no_index,16,1,37,no_index,7593.298887236144
x,no_index,19,1,27,no_index,2706.328383852603
x,no_index,20,1,15,no_index,4349.352181925091
x,no_index,21,1,12,no_index,7974.810278977404
x,no_index,21,1,17,no_index,5215.379442045202
x,no_index,22,1,28,no_index,2054.0173107192504
x,no_index,24,1,19,no_index,4195.061578550602
x,no_index,26,1,42,no_index,4454.70111276306
x,no_index,29,1,8,no_index,5272.810278977394
x,no_index,29,1,25,no_index,3693.061578550598
x,no_index,29,1,32,no_index,3700.379442045202
x,no_index,31,1,21,no_index,3693.061578550598
x,no_index,31,1,30,no_index,3779.748700426803
x,no_index,33,1,10,no_index,5272.81027897741
x,no_index,33,1,11,no_index,7078.3794420452
x,no_index,35,1,45,no_index,4454.70111276306
x,no_index,35,1,50,no_index,5195.29888723694
x,no_index,36,1,24,no_index,3693.061578550598
x,no_index,37,1,36,no_index,5801.0
x,no_index,38,1,13,no_index,1936.6058875638848
x,no_index,38,1,39,no_index,4016.996253150604
x,no_index,42,1,40,no_index,5647.298887236939
x,no_index,47,1,35,no_index,3700.379442045202
x,no_index,49,1,9,no_index,5272.810278977394
x,no_index,50,1,26,no_index,3779.748700426803
x,no_index,51,1,18,no_index,5215.379442045202
x,no_index,52,1,29,no_index,4808.321670717859
x,no_index,52,1,34,no_index,3700.379442045202
x,no_index,52,1,38,no_index,7593.298887236941
x,no_index,53,1,23,no_index,3695.061578550593
x,no_index,65,1,14,no_index,1502.4337412654777
x,no_index,65,1,44,no_index,4454.70111276306
x,no_index,67,1,4,no_index,9054.189721022603
x,no_index,70,1,6,no_index,5272.810278977394
x,no_index,73,1,31,no_index,3700.379442045202
x,no_index,73,1,41,no_index,4454.70111276306
x,no_index,73,1,46,no_index,1485.0305997269788
x,no_index,73,1,47,no_index,5966.969400273025
x,no_index,75,1,43,no_index,4454.70111276306
x,no_index,1,2,5,no_index,8826.810278977406
x,no_index,3,2,26,no_index,3779.748700426803
x,no_index,3,2,40,no_index,6673.810278977398
x,no_index,6,2,36,no_index,7593.298887236937
x,no_index,6,2,41,no_index,4454.70111276306
x,no_index,6,2,49,no_index,7452.0
x,no_index,10,2,25,no_index,3693.061578550598
x,no_index,17,2,6,no_index,5272.810278977394
x,no_index,24,2,30,no_index,3779.748700426803
x,no_index,24,2,31,no_index,3700.379442045202
x,no_index,25,2,24,no_index,3693.061578550598
x,no_index,27,2,23,no_index,3693.061578550598
x,no_index,28,2,12,no_index,3700.379442045202
x,no_index,31,2,35,no_index,3700.379442045202
x,no_index,32,2,45,no_index,4454.70111276306
x,no_index,32,2,46,no_index,6926.627425719864
x,no_index,33,2,1,no_index,8826.810278977406
x,no_index,34,2,28,no_index,3693.061578550609
x,no_index,36,2,34,no_index,3700.379442045202
x,no_index,39,2,19,no_index,3023.810278977399
x,no_index,40,2,14,no_index,7974.810278977404
x,no_index,40,2,17,no_index,5215.379442045202
x,no_index,41,2,15,no_index,4016.810278977396
x,no_index,41,2,18,no_index,5215.379442045205
x,no_index,41,2,27,no_index,3779.748700426803
x,no_index,43,2,42,no_index,4454.70111276306
x,no_index,44,2,43,no_index,4454.70111276306
x,no_index,45,2,39,no_index,7426.298887236937
x,no_index,48,2,38,no_index,7593.29888723694
x,no_index,56,2,11,no_index,3693.061578550598
x,no_index,57,2,22,no_index,3693.061578550598
x,no_index,58,2,44,no_index,4454.70111276306
x,no_index,59,2,37,no_index,7593.29888723694
x,no_index,63,2,21,no_index,4703.871857527996
x,no_index,63,2,33,no_index,3700.379442045202
x,no_index,64,2,20,no_index,5215.379442045202
x,no_index,66,2,48,no_index,7235.0
x,no_index,68,2,47,no_index,7287.620557954799
x,no_index,70,2,29,no_index,3779.7487004268223
x,no_index,71,2,13,no_index,7974.810278977432
x,no_index,71,2,16,no_index,5215.379442045202
x,no_index,74,2,7,no_index,2354.348825815674
x,no_index,74,2,10,no_index,2918.461453161729
x,no_index,74,2,32,no_index,3700.379442045194
x,no_index,1,3,8,no_index,5272.810278977394
x,no_index,3,3,21,no_index,3693.061578550598
x,no_index,7,3,48,no_index,6741.29888723694
x,no_index,9,3,32,no_index,3562.748700426796
x,no_index,10,3,20,no_index,5215.379442045202
x,no_index,10,3,29,no_index,3779.748700426804
x,no_index,11,3,4,no_index,8168.189721022606
x,no_index,15,3,13,no_index,1333.8463980314646
x,no_index,20,3,5,no_index,8711.837539097514
x,no_index,20,3,6,no_index,5272.810278977394
x,no_index,23,3,23,no_index,3693.061578550598
x,no_index,23,3,40,no_index,5016.810278977397
