variable_name,i,j,l,s,t,value
x,no_index,3,1,28,no_index,5687.693375000001
x,no_index,3,1,32,no_index,5397.489481132809
x,no_index,4,1,23,no_index,5611.561864803225
x,no_index,6,1,4,no_index,2872.510518867019
x,no_index,7,1,44,no_index,3120.754469553592
x,no_index,21,1,8,no_index,2017.6505973722235
x,no_index,21,1,19,no_index,5810.202599142974
x,no_index,22,1,17,no_index,5810.202599142489
x,no_index,30,1,13,no_index,6837.947570236997
x,no_index,31,1,15,no_index,6837.947570237041
x,no_index,32,1,10,no_index,3149.849830619969
x,no_index,32,1,11,no_index,4396.580558979079
x,no_index,32,1,14,no_index,2441.367011257962
x,no_index,33,1,34,no_index,2604.968747140352
x,no_index,37,1,18,no_index,5810.202599142975
x,no_index,42,1,37,no_index,4533.240305397783
x,no_index,43,1,2,no_index,11452.0
x,no_index,46,1,43,no_index,6006.57270803526
x,no_index,51,1,20,no_index,5810.202599142682
x,no_index,52,1,33,no_index,5397.489481132982
x,no_index,54,1,21,no_index,4179.359054762962
x,no_index,57,1,16,no_index,3977.744760196778
x,no_index,57,1,27,no_index,5687.693374999785
x,no_index,61,1,47,no_index,9003.0
x,no_index,62,1,49,no_index,9003.0
x,no_index,63,1,29,no_index,2046.1590162151276
x,no_index,63,1,30,no_index,3641.534358784876
x,no_index,63,1,31,no_index,4724.147608784876
x,no_index,63,1,38,no_index,2046.1590162151188
x,no_index,64,1,40,no_index,6762.817143867018
x,no_index,65,1,9,no_index,7349.242626300571
x,no_index,67,1,25,no_index,5611.561864803226
x,no_index,69,1,26,no_index,5687.693374999459
x,no_index,75,1,6,no_index,4125.052429762961
x,no_index,76,1,35,no_index,5397.489481132586
x,no_index,76,1,36,no_index,6762.81714386701
x,no_index,81,1,5,no_index,8796.39551261728
x,no_index,83,1,41,no_index,4127.0
x,no_index,83,1,48,no_index,9003.0
x,no_index,84,1,24,no_index,5611.561864803221
x,no_index,90,1,45,no_index,6006.572708036338
x,no_index,90,1,46,no_index,9003.0
x,no_index,93,1,22,no_index,5611.561864803146
x,no_index,94,1,7,no_index,1454.669459503748
x,no_index,99,1,3,no_index,11452.0
x,no_index,100,1,39,no_index,6360.3066249999165
x,no_index,3,2,25,no_index,5611.561864802481
x,no_index,4,2,29,no_index,5687.693375000002
x,no_index,7,2,34,no_index,5397.489481132982
x,no_index,7,2,37,no_index,1978.756049313426
x,no_index,9,2,10,no_index,7349.242626300819
x,no_index,9,2,17,no_index,5810.202599142976
x,no_index,12,2,23,no_index,5611.561864802801
x,no_index,12,2,31,no_index,5397.489481132982
x,no_index,16,2,32,no_index,5397.489481132982
x,no_index,16,2,38,no_index,2361.446512021732
x,no_index,16,2,41,no_index,4193.064006845286
x,no_index,18,2,19,no_index,2599.817143867017
x,no_index,18,2,28,no_index,5687.693375000001
x,no_index,26,2,6,no_index,7349.242626300704
x,no_index,32,2,20,no_index,5810.202599142978
x,no_index,34,2,27,no_index,5687.693374999999
x,no_index,38,2,43,no_index,6006.572708035997
x,no_index,39,2,8,no_index,5559.490564959739
x,no_index,42,2,21,no_index,5611.561864803221
x,no_index,42,2,42,no_index,2618.1978297989963
x,no_index,53,2,11,no_index,6837.94757023704
x,no_index,53,2,30,no_index,5687.693374999999
x,no_index,53,2,33,no_index,5397.489481132982
x,no_index,55,2,45,no_index,6006.572708036148
x,no_index,55,2,48,no_index,1617.5562848945729
x,no_index,55,2,49,no_index,7385.443715104911
x,no_index,66,2,16,no_index,4847.052429763292
x,no_index,67,2,9,no_index,7349.242626300298
x,no_index,71,2,5,no_index,10323.948654063795
x,no_index,73,2,7,no_index,4125.438135196779
x,no_index,73,2,24,no_index,5611.561864803221
x,no_index,75,2,15,no_index,6837.947570237041
x,no_index,79,2,35,no_index,5397.489481132771
x,no_index,82,2,22,no_index,5611.561864803237
x,no_index,85,2,26,no_index,5687.693375000002
x,no_index,90,2,36,no_index,4273.427291963657
x,no_index,94,2,12,no_index,6583.6371654962495
x,no_index,95,2,44,no_index,2656.510518867045
x,no_index,95,2,46,no_index,9003.0
x,no_index,5,3,22,no_index,5611.561864803221
x,no_index,8,3,47,no_index,9003.0
x,no_index,14,3,1,no_index,11452.0
x,no_index,17,3,5,no_index,9527.426933491282
x,no_index,17,3,10,no_index,4323.573066508718
x,no_index,20,3,19,no_index,5810.202599142993
x,no_index,24,3,44,no_index,6006.572708035965
x,no_index,25,3,3,no_index,5685.849830619984
x,no_index,25,3,14,no_index,1499.1473324356411
x,no_index,25,3,15,no_index,5338.800237801401
x,no_index,25,3,16,no_index,5810.202599142975
x,no_index,30,3,7,no_index,7349.242626300286
x,no_index,33,3,35,no_index,2792.5207339926305
x,no_index,33,3,36,no_index,5892.937810831011
x,no_index,35,3,23,no_index,5611.561864803221
x,no_index,35,3,34,no_index,2747.4905649597385
x,no_index,40,3,33,no_index,5397.489481132701
x,no_index,40,3,49,no_index,6202.937810831013
x,no_index,44,3,9,no_index,7349.242626300542
x,no_index,46,3,37,no_index,6762.817143867704
x,no_index,49,3,11,no_index,6837.947570237041
x,no_index,49,3,25,no_index,3259.3590547629583
x,no_index,49,3,29,no_index,5687.693375000001
x,no_index,52,3,17,no_index,3111.817143867015
x,no_index,52,3,26,no_index,5687.693375000002
x,no_index,54,3,12,no_index,1425.3518668850263
x,no_index,54,3,13,no_index,5412.595703352012
x,no_index,54,3,27,no_index,5687.693375000001
x,no_index,57,3,21,no_index,5611.561864802663
x,no_index,59,3,18,no_index,5810.202599142975
x,no_index,59,3,38,no_index,6020.797400857025
x,no_index,61,3,45,no_index,6006.572708035902
x,no_index,62,3,39,no_index,6762.817143866952
x,no_index,68,3,32,no_index,5397.48948113291
x,no_index,70,3,43,no_index,5132.5105188669895
x,no_index,71,3,24,no_index,5611.561864803221
x,no_index,71,3,31,no_index,5397.489481132982
x,no_index,72,3,48,no_index,9003.0
x,no_index,76,3,28,no_index,5687.693374999686
x,no_index,77,3,46,no_index,9003.0
x,no_index,78,3,41,no_index,6006.572708036009
x,no_index,81,3,6,no_index,2577.6044873827186
x,no_index,88,3,20,no_index,5810.202599142816
x,no_index,92,3,42,no_index,1985.0
x,no_index,98,3,40,no_index,6762.8171438670615
x,no_index,6,4,35,no_index,5397.489481132982
x,no_index,10,4,19,no_index,5810.20259914283
x,no_index,10,4,28,no_index,5687.693375000001
x,no_index,10,4,36,no_index,6762.817143866874
x,no_index,11,4,21,no_index,2445.4118649377942
x,no_index,11,4,25,no_index,3166.15
x,no_index,11,4,26,no_index,5687.693374999809
x,no_index,15,4,7,no_index,2270.823452639704
x,no_index,15,4,9,no_index,2270.823452639712
x,no_index,19,4,20,no_index,5810.202599143023
x,no_index,23,4,44,no_index,5583.0
x,no_index,23,4,46,no_index,9003.0
x,no_index,31,4,18,no_index,5810.202599142578
x,no_index,34,4,5,no_index,8533.306625000001
x,no_index,37,4,6,no_index,6058.797400857025
x,no_index,38,4,34,no_index,5397.489481132982
x,no_index,39,4,11,no_index,6837.947570237041
x,no_index,39,4,24,no_index,5611.561864803221
x,no_index,40,4,41,no_index,6006.57270803591
x,no_index,41,4,17,no_index,5810.202599142929
x,no_index,41,4,22,no_index,5611.561864803082
x,no_index,41,4,30,no_index,5687.693374999859
x,no_index,41,4,31,no_index,5397.489481132879
x,no_index,44,4,1,no_index,11452.0
x,no_index,47,4,43,no_index,5390.296810831019
x,no_index,47,4,50,no_index,4259.703189168983
x,no_index,48,4,15,no_index,6837.947570237377
x,no_index,48,4,16,no_index,5702.052429762623
x,no_index,55,4,32,no_index,5397.489481132984
x,no_index,58,4,45,no_index,5429.224934031484
x,no_index,60,4,38,no_index,6762.817143867046
x,no_index,66,4,12,no_index,6837.947570236708
x,no_index,69,4,14,no_index,6837.94757023713
x,no_index,69,4,23,no_index,5611.561864802748
x,no_index,75,4,3,no_index,11452.0
x,no_index,79,4,40,no_index,6762.817143866644
x,no_index,84,4,8,no_index,7349.24262630082
x,no_index,89,4,37,no_index,6762.817143867096
x,no_index,89,4,42,no_index,6006.572708035729
x,no_index,94,4,27,no_index,5687.693375000003
x,no_index,95,4,33,no_index,5397.489481132955
x,no_index,97,4,39,no_index,6762.81714386702
x,no_index,100,4,29,no_index,5687.693375000002
x,no_index,1,5,2,no_index,5233.849830619985
x,no_index,1,5,14,no_index,6837.94757023704
x,no_index,1,5,19,no_index,5810.202599142975
x,no_index,2,5,45,no_index,4315.306625003044
x,no_index,7,5,50,no_index,9003.0
x,no_index,35,5,13,no_index,6837.947570237041
x,no_index,45,5,9,no_index,7349.24262630082
x,no_index,51,5,37,no_index,2287.943399276468
x,no_index,51,5,38,no_index,4474.873744590405
x,no_index,56,5,41,no_index,2048.687933990842
x,no_index,56,5,42,no_index,3957.884774045434
x,no_index,68,5,36,no_index,6762.81714386702
x,no_index,70,5,35,no_index,5397.4894811330105
x,no_index,80,5,20,no_index,5810.202599142643
x,no_index,80,5,21,no_index,5611.561864802949
x,no_index,80,5,27,no_index,5687.693374999694
x,no_index,80,5,34,no_index,5397.489481132671
x,no_index,87,5,10,no_index,7038.052429762958
x,no_index,87,5,11,no_index,6837.947570237042
x,no_index,91,5,1,no_index,11452.0
x,no_index,92,5,49,no_index,9003.0
x,no_index,96,5,12,no_index,6837.947570236989
x,no_index,98,5,44,no_index,6006.5727080362885
x,no_index,98,5,46,no_index,9003.0
x,no_index,2,6,27,no_index,5687.693374996956
x,no_index,2,6,46,no_index,9003.0
x,no_index,4,6,37,no_index,6547.744760196773
x,no_index,8,6,42,no_index,2193.0
x,no_index,11,6,13,no_index,6837.947570237039
x,no_index,13,6,2,no_index,11452.0
x,no_index,15,6,1,no_index,5367.3530947205845
x,no_index,18,6,32,no_index,5397.489481132982
x,no_index,19,6,8,no_index,7349.242626300726
x,no_index,20,6,34,no_index,5397.489481132983
x,no_index,21,6,6,no_index,4343.146803484806
x,no_index,22,6,30,no_index,5687.693374999786
x,no_index,26,6,14,no_index,6837.947570237044
x,no_index,27,6,40,no_index,6762.817143866991
x,no_index,28,6,22,no_index,5611.5618648032205
x,no_index,28,6,28,no_index,5687.693375
x,no_index,28,6,35,no_index,4890.744760196779
x,no_index,29,6,10,no_index,7349.242626300818
x,no_index,29,6,11,no_index,6837.947570237042
x,no_index,33,6,41,no_index,6006.572708036006
x,no_index,36,6,18,no_index,5810.202599142975
x,no_index,36,6,25,no_index,5611.561864803221
x,no_index,36,6,26,no_index,5687.693375000035
x,no_index,45,6,24,no_index,5611.561864803221
x,no_index,50,6,33,no_index,5397.48948113272
x,no_index,50,6,44,no_index,6006.572708035703
x,no_index,53,6,20,no_index,2739.869573629978
x,no_index,56,6,39,no_index,4095.427291963724
x,no_index,58,6,38,no_index,4477.775065968516
x,no_index,60,6,43,no_index,6006.572708035818
x,no_index,64,6,29,no_index,5687.693375000001
x,no_index,74,6,17,no_index,3132.4381351967786
x,no_index,74,6,21,no_index,5611.561864803223
x,no_index,86,6,7,no_index,7349.242626300805
x,no_index,86,6,45,no_index,5668.757373699195
x,no_index,88,6,23,no_index,5611.561864803082
x,no_index,89,6,31,no_index,5397.489481132697
