variable_name,i,j,l,s,t,value
x,no_index,1,1,30,no_index,5333.558605579132
x,no_index,1,1,31,no_index,3632.078123643536
x,no_index,8,1,13,no_index,5281.936618327944
x,no_index,11,1,7,no_index,4524.636729222668
x,no_index,15,1,4,no_index,2219.372227937807
x,no_index,15,1,5,no_index,6696.991042839524
x,no_index,15,1,6,no_index,4934.636729222669
x,no_index,17,1,11,no_index,5281.936618327944
x,no_index,18,1,32,no_index,3632.078123643536
x,no_index,21,1,9,no_index,5304.636729222666
x,no_index,21,1,19,no_index,4426.0
x,no_index,22,1,39,no_index,4569.671847155345
x,no_index,23,1,23,no_index,3450.4266524493923
x,no_index,25,1,16,no_index,4289.42665244939
x,no_index,26,1,36,no_index,5317.146695101218
x,no_index,26,1,42,no_index,4504.328152844655
x,no_index,29,1,12,no_index,5281.936618327944
x,no_index,30,1,46,no_index,9030.0
x,no_index,31,1,21,no_index,8932.411910477911
x,no_index,32,1,22,no_index,3733.0
x,no_index,33,1,1,no_index,10730.789923226725
x,no_index,34,1,43,no_index,4909.775181255246
x,no_index,36,1,15,no_index,3607.078123643535
x,no_index,38,1,33,no_index,4907.916686570827
x,no_index,39,1,20,no_index,5142.57334755061
x,no_index,41,1,17,no_index,5142.57334755061
x,no_index,41,1,29,no_index,3790.348528805855
x,no_index,45,1,37,no_index,5317.146695101218
x,no_index,46,1,40,no_index,4245.865796488368
x,no_index,46,1,41,no_index,2071.965442839008
x,no_index,50,1,14,no_index,6542.42665244939
x,no_index,52,1,27,no_index,7152.775181255246
x,no_index,58,1,35,no_index,2953.768527870222
x,no_index,58,1,44,no_index,4504.328152844655
x,no_index,59,1,38,no_index,5317.146695101218
x,no_index,62,1,10,no_index,6021.490034121446
x,no_index,62,1,18,no_index,5142.57334755061
x,no_index,64,1,24,no_index,7909.078123643536
x,no_index,64,1,26,no_index,3790.348528805855
x,no_index,67,1,8,no_index,5304.636729222666
x,no_index,68,1,48,no_index,2443.1023869801065
x,no_index,68,1,50,no_index,408.4913365317029
x,no_index,69,1,28,no_index,3790.348528805855
x,no_index,73,1,34,no_index,3291.525152054123
x,no_index,73,1,45,no_index,4504.328152844655
