variable_name,i,j,l,s,t,value
x,no_index,4,1,27,no_index,12590.576060570178
x,no_index,8,1,50,no_index,10249.5641
x,no_index,9,1,10,no_index,9610.586199342257
x,no_index,10,1,20,no_index,15400.21052245581
x,no_index,10,1,21,no_index,5045.789477544189
x,no_index,11,1,17,no_index,18744.0
x,no_index,12,1,22,no_index,3784.096961849004
x,no_index,12,1,31,no_index,2370.134932500572
x,no_index,12,1,34,no_index,5536.768105650424
x,no_index,16,1,49,no_index,10249.5641
x,no_index,18,1,35,no_index,4074.413800657743
x,no_index,19,1,7,no_index,9610.586199342257
x,no_index,20,1,36,no_index,7949.258384615383
x,no_index,23,1,45,no_index,9107.741615384615
x,no_index,24,1,40,no_index,9357.0
x,no_index,26,1,9,no_index,9610.586199342257
x,no_index,28,1,24,no_index,16190.0
x,no_index,32,1,23,no_index,15798.0
x,no_index,34,1,6,no_index,9610.586199342251
x,no_index,34,1,18,no_index,4610.413800657749
x,no_index,39,1,16,no_index,2518.651849910957
x,no_index,39,1,19,no_index,15490.348150089054
x,no_index,41,1,14,no_index,7774.198561885654
x,no_index,42,1,26,no_index,2513.4358999999986
x,no_index,43,1,2,no_index,16309.0
x,no_index,46,1,43,no_index,9107.741615384615
x,no_index,48,1,13,no_index,12540.0
x,no_index,49,1,11,no_index,7774.198561885654
x,no_index,54,1,25,no_index,16705.0
x,no_index,58,1,42,no_index,9107.741615384615
x,no_index,59,1,37,no_index,11831.0
x,no_index,60,1,41,no_index,9107.741615384615
x,no_index,61,1,38,no_index,9083.4359
x,no_index,61,1,48,no_index,10249.5641
x,no_index,66,1,15,no_index,11685.0
x,no_index,67,1,8,no_index,9610.586199342257
x,no_index,73,1,1,no_index,9737.0
x,no_index,75,1,5,no_index,16309.0
x,no_index,76,1,39,no_index,17848.0
x,no_index,82,1,28,no_index,8229.0
x,no_index,86,1,12,no_index,7774.198561885654
x,no_index,90,1,46,no_index,10175.258384615385
x,no_index,92,1,44,no_index,9107.741615384615
x,no_index,1,2,29,no_index,17882.0
x,no_index,2,2,41,no_index,9107.741615384615
x,no_index,7,2,45,no_index,9107.741615384615
x,no_index,7,2,48,no_index,10249.5641
x,no_index,17,2,3,no_index,13851.0
x,no_index,18,2,9,no_index,9610.586199342257
x,no_index,21,2,32,no_index,12171.0
x,no_index,22,2,31,no_index,13824.0
x,no_index,25,2,1,no_index,16558.641000000003
x,no_index,26,2,11,no_index,7774.198561885654
x,no_index,27,2,42,no_index,9074.0
x,no_index,35,2,10,no_index,9610.586199342257
x,no_index,35,2,22,no_index,5586.413800657743
x,no_index,37,2,8,no_index,9610.586199342257
x,no_index,38,2,13,no_index,7774.198561885654
x,no_index,38,2,23,no_index,4138.801438114346
x,no_index,40,2,47,no_index,10249.564100000003
x,no_index,41,2,30,no_index,15214.801438114346
x,no_index,49,2,35,no_index,8010.801438114346
x,no_index,52,2,34,no_index,14197.0
x,no_index,53,2,26,no_index,20663.0
x,no_index,55,2,40,no_index,13703.258384615388
x,no_index,55,2,43,no_index,9107.741615384612
x,no_index,62,2,49,no_index,10249.5641
x,no_index,67,2,19,no_index,7580.413800657743
x,no_index,70,2,15,no_index,7774.198561885654
x,no_index,70,2,17,no_index,1856.634420904864
x,no_index,70,2,18,no_index,899.1670172094819
x,no_index,71,2,2,no_index,14544.805169778583
x,no_index,71,2,4,no_index,1764.194830221419
x,no_index,71,2,6,no_index,3259.805169778585
x,no_index,71,2,21,no_index,1764.194830221415
x,no_index,79,2,33,no_index,18523.0
x,no_index,80,2,38,no_index,12593.4359
x,no_index,80,2,50,no_index,10249.5641
x,no_index,81,2,7,no_index,9610.586199342257
x,no_index,83,2,39,no_index,7949.258384615383
x,no_index,83,2,46,no_index,5180.741615384617
x,no_index,85,2,27,no_index,12184.0
x,no_index,87,2,14,no_index,7774.198561885654
x,no_index,88,2,16,no_index,16842.0
x,no_index,89,2,36,no_index,9355.258384615385
x,no_index,90,2,44,no_index,9107.741615384615
x,no_index,94,2,20,no_index,13726.0
x,no_index,96,2,12,no_index,7774.198561885654
x,no_index,96,2,25,no_index,12472.801438114346
x,no_index,100,2,37,no_index,12048.0
x,no_index,3,3,24,no_index,15445.741615384615
x,no_index,3,3,40,no_index,7949.258384615383
x,no_index,5,3,18,no_index,12565.0
x,no_index,6,3,5,no_index,8270.0
x,no_index,13,3,11,no_index,13441.0
x,no_index,14,3,3,no_index,11452.0
x,no_index,15,3,2,no_index,9909.0
x,no_index,19,3,30,no_index,6546.413800657743
x,no_index,20,3,33,no_index,4713.741615384617
x,no_index,29,3,8,no_index,9173.801438114346
x,no_index,29,3,15,no_index,7774.198561885654
x,no_index,30,3,7,no_index,9610.586199342257
x,no_index,30,3,29,no_index,5265.413800657743
x,no_index,31,3,14,no_index,7774.198561885653
x,no_index,31,3,19,no_index,5606.801438114347
x,no_index,33,3,32,no_index,17297.0
x,no_index,36,3,23,no_index,19053.0
x,no_index,42,3,46,no_index,10249.5641
x,no_index,44,3,28,no_index,21178.0
x,no_index,45,3,9,no_index,9610.586199342257
x,no_index,47,3,49,no_index,9650.0
x,no_index,50,3,50,no_index,10249.564100000003
