variable_name,i,j,l,s,t,value
x,no_index,6,1,40,no_index,1822.889801730691
x,no_index,6,1,42,no_index,5541.374497325138
x,no_index,6,1,49,no_index,12135.735700944171
x,no_index,10,1,20,no_index,6559.268004805016
x,no_index,12,1,13,no_index,3182.0
x,no_index,17,1,12,no_index,6501.741319191265
x,no_index,18,1,31,no_index,4465.88980173069
x,no_index,21,1,15,no_index,6234.473314386248
x,no_index,22,1,37,no_index,3532.625502674862
x,no_index,23,1,39,no_index,4301.215415952877
x,no_index,29,1,8,no_index,2518.651849910979
x,no_index,29,1,10,no_index,4465.190343553317
x,no_index,31,1,17,no_index,6559.268004805016
x,no_index,31,1,29,no_index,1783.4151260992694
x,no_index,31,1,30,no_index,3334.1590625600106
x,no_index,36,1,19,no_index,6559.268004805016
x,no_index,39,1,16,no_index,4559.157806535704
x,no_index,43,1,43,no_index,2122.139840834193
x,no_index,43,1,44,no_index,3419.2346564909453
x,no_index,47,1,27,no_index,3122.9914562124004
x,no_index,48,1,36,no_index,6359.53600961003
x,no_index,52,1,38,no_index,8317.625502674859
x,no_index,53,1,18,no_index,6559.268004805016
x,no_index,53,1,21,no_index,4520.268004805016
x,no_index,57,1,22,no_index,4520.268004805016
x,no_index,59,1,28,no_index,5117.57418865928
x,no_index,59,1,32,no_index,1560.4122796926497
x,no_index,59,1,33,no_index,3527.388028973214
x,no_index,61,1,23,no_index,2045.1165653113385
x,no_index,61,1,24,no_index,1109.2447682163972
x,no_index,61,1,26,no_index,2688.793172937907
x,no_index,61,1,34,no_index,3010.8407812042947
x,no_index,66,1,46,no_index,12135.735700944171
x,no_index,67,1,11,no_index,2362.6631579353334
x,no_index,74,1,1,no_index,5598.5114875250365
x,no_index,74,1,6,no_index,4260.598113957498
x,no_index,74,1,35,no_index,2509.689226536808
x,no_index,2,2,22,no_index,4520.268004805016
x,no_index,3,2,24,no_index,4520.268004805016
x,no_index,7,2,46,no_index,11196.0
x,no_index,11,2,4,no_index,8270.0
x,no_index,15,2,5,no_index,8270.0
x,no_index,19,2,44,no_index,4891.110198269309
x,no_index,20,2,2,no_index,8270.0
x,no_index,23,2,27,no_index,5117.57418865928
x,no_index,23,2,34,no_index,4465.88980173069
x,no_index,23,2,37,no_index,2305.320593657152
x,no_index,25,2,14,no_index,2647.473314386248
x,no_index,30,2,48,no_index,12135.735700944171
x,no_index,31,2,11,no_index,6846.268004805014
x,no_index,33,2,10,no_index,5669.2586808087335
x,no_index,34,2,36,no_index,8317.625502674859
x,no_index,36,2,13,no_index,5980.731995194984
x,no_index,39,2,25,no_index,4520.268004805017
x,no_index,39,2,29,no_index,5117.57418865928
x,no_index,40,2,32,no_index,4465.88980173069
x,no_index,41,2,26,no_index,5117.57418865928
x,no_index,43,2,28,no_index,4365.625502674862
x,no_index,44,2,43,no_index,4942.717475083359
x,no_index,45,2,45,no_index,5541.374497325139
x,no_index,46,2,47,no_index,11933.625502674862
x,no_index,47,2,31,no_index,4465.88980173069
x,no_index,48,2,35,no_index,4465.88980173069
x,no_index,49,2,20,no_index,2267.7367248728133
x,no_index,50,2,12,no_index,5125.731995194984
x,no_index,50,2,17,no_index,6559.268004805016
x,no_index,51,2,15,no_index,4962.473314386248
x,no_index,51,2,16,no_index,6559.268004805016
x,no_index,55,2,6,no_index,1817.6053677006005
x,no_index,56,2,8,no_index,2361.9499454890365
x,no_index,57,2,9,no_index,5669.258680808735
x,no_index,65,2,39,no_index,6362.357497869846
x,no_index,66,2,38,no_index,7147.264299055829
x,no_index,68,2,50,no_index,10988.0
x,no_index,69,2,18,no_index,4600.157806535704
x,no_index,69,2,21,no_index,2127.195430176489
x,no_index,69,2,30,no_index,5117.57418865928
x,no_index,70,2,23,no_index,2470.41869513485
x,no_index,72,2,19,no_index,5947.060604987903
x,no_index,72,2,33,no_index,4465.88980173069
x,no_index,75,2,40,no_index,6506.625502674862
x,no_index,75,2,41,no_index,5541.374497325138
x,no_index,1,3,2,no_index,1229.2406818240615
x,no_index,1,3,3,no_index,7040.7593181759385
x,no_index,2,3,44,no_index,5541.374497325138
x,no_index,3,3,27,no_index,5117.57418865928
x,no_index,3,3,35,no_index,4465.88980173069
x,no_index,12,3,1,no_index,8270.0
x,no_index,14,3,32,no_index,4465.88980173069
x,no_index,14,3,45,no_index,5541.374497325138
x,no_index,14,3,50,no_index,1944.735700944172
x,no_index,16,3,40,no_index,8197.11019826931
x,no_index,17,3,9,no_index,5669.258680808735
x,no_index,18,3,16,no_index,4837.842193464296
x,no_index,19,3,34,no_index,4465.889801730689
x,no_index,20,3,20,no_index,4394.7413191912665
x,no_index,21,3,17,no_index,6559.268004805016
x,no_index,24,3,10,no_index,5669.258680808735
x,no_index,24,3,11,no_index,6758.473314386248
x,no_index,26,3,26,no_index,4833.831386332934
x,no_index,26,3,36,no_index,8317.625502674859
x,no_index,27,3,13,no_index,5951.0
x,no_index,32,3,42,no_index,5541.374497325139
x,no_index,33,3,28,no_index,2718.473314386249
x,no_index,37,3,41,no_index,5541.374497325138
x,no_index,38,3,29,no_index,5117.57418865928
x,no_index,40,3,30,no_index,5117.57418865928
x,no_index,41,3,14,no_index,7067.157806535707
x,no_index,45,3,37,no_index,7750.866747461602
x,no_index,46,3,43,no_index,5541.374497325139
x,no_index,51,3,7,no_index,5669.258680808735
x,no_index,52,3,31,no_index,4465.88980173069
x,no_index,56,3,25,no_index,3074.7413191912647
x,no_index,59,3,38,no_index,8317.625502674859
x,no_index,60,3,24,no_index,4520.268004805017
x,no_index,62,3,15,no_index,6310.851517460575
x,no_index,63,3,33,no_index,4465.88980173069
x,no_index,64,3,21,no_index,5165.157806535705
x,no_index,65,3,18,no_index,6559.268004805016
x,no_index,67,3,5,no_index,8270.0
x,no_index,67,3,8,no_index,3694.3368420646634
x,no_index,69,3,22,no_index,2393.0725746285275
x,no_index,70,3,12,no_index,4088.157806535705
x,no_index,71,3,19,no_index,6559.268004805016
x,no_index,71,3,23,no_index,6620.574188659278
x,no_index,74,3,4,no_index,2671.4885124749635
x,no_index,2,4,46,no_index,8944.357497869845
x,no_index,4,4,27,no_index,1493.4890539643402
x,no_index,5,4,4,no_index,2226.540449852318
x,no_index,5,4,5,no_index,6043.4595501476815
x,no_index,10,4,12,no_index,7067.157806535707
x,no_index,10,4,28,no_index,5117.57418865928
x,no_index,15,4,7,no_index,5581.0
x,no_index,20,4,6,no_index,5669.258680808735
x,no_index,25,4,20,no_index,6559.268004805016
x,no_index,26,4,33,no_index,4145.543110992209
x,no_index,28,4,11,no_index,1989.4096742076108
x,no_index,28,4,22,no_index,4520.268004805016
x,no_index,29,4,19,no_index,6559.268004805015
x,no_index,29,4,34,no_index,4465.889801730689
x,no_index,33,4,2,no_index,2573.000284953316
x,no_index,33,4,3,no_index,5696.999715046683
x,no_index,33,4,21,no_index,4520.268004805016
x,no_index,38,4,14,no_index,5923.536009610031
x,no_index,41,4,23,no_index,4520.268004805016
x,no_index,42,4,45,no_index,5541.374497325134
x,no_index,47,4,44,no_index,4869.1187420569095
x,no_index,48,4,29,no_index,1272.544503340977
x,no_index,48,4,30,no_index,3845.029685318303
x,no_index,49,4,9,no_index,5669.258680808735
x,no_index,53,4,13,no_index,4467.889801730687
x,no_index,55,4,1,no_index,7919.3946322994
x,no_index,56,4,10,no_index,3307.308735319699
x,no_index,58,4,26,no_index,2500.4263945433518
x,no_index,58,4,31,no_index,2232.944900865345
x,no_index,58,4,35,no_index,2232.944900865345
x,no_index,61,4,24,no_index,1365.9066712772808
x,no_index,62,4,8,no_index,5669.258680808735
x,no_index,64,4,17,no_index,6559.268004805014
x,no_index,71,4,15,no_index,7067.157806535707
x,no_index,74,4,18,no_index,2759.712659505694
x,no_index,1,5,31,no_index,3942.7413191912674
x,no_index,3,5,37,no_index,3743.2680048050142
x,no_index,4,5,22,no_index,4520.268004805017
x,no_index,9,5,13,no_index,2219.586520069701
x,no_index,9,5,14,no_index,2680.987668589577
x,no_index,9,5,20,no_index,6559.268004805016
x,no_index,9,5,21,no_index,2300.6814847353107
x,no_index,9,5,23,no_index,2219.5865200697053
x,no_index,9,5,32,no_index,4465.88980173069
x,no_index,13,5,5,no_index,6114.175367700608
x,no_index,13,5,7,no_index,3794.824632299392
x,no_index,18,5,24,no_index,4520.268004805015
x,no_index,28,5,43,no_index,5403.322320987373
x,no_index,34,5,44,no_index,5541.374497325141
x,no_index,52,5,30,no_index,3318.484695594452
x,no_index,54,5,46,no_index,1473.5643764480428
x,no_index,54,5,47,no_index,2015.0611262268196
x,no_index,58,5,45,no_index,1776.683803725958
x,no_index,61,5,33,no_index,1455.0490205263957
x,no_index,61,5,38,no_index,1455.0490205263868
x,no_index,65,5,42,no_index,5541.374497325137
x,no_index,70,5,25,no_index,2049.8493096701663
x,no_index,70,5,27,no_index,5117.57418865928
x,no_index,1,6,9,no_index,5669.25868080873
x,no_index,4,6,16,no_index,6551.242941230643
x,no_index,8,6,6,no_index,5669.2586808087335
x,no_index,8,6,13,no_index,1988.4954515283664
x,no_index,8,6,14,no_index,1858.977862857884
x,no_index,8,6,24,no_index,4520.268004805016
x,no_index,11,6,8,no_index,5171.0
x,no_index,16,6,31,no_index,4465.88980173069
x,no_index,21,6,7,no_index,5669.258680808735
x,no_index,22,6,41,no_index,5541.374497325138
x,no_index,24,6,25,no_index,4520.268004805016
x,no_index,25,6,10,no_index,5669.258680808735
x,no_index,27,6,2,no_index,8270.0
x,no_index,30,6,39,no_index,5471.264299055829
x,no_index,31,6,33,no_index,4465.88980173069
x,no_index,32,6,48,no_index,7221.625502674861
x,no_index,35,6,47,no_index,9650.0
x,no_index,37,6,50,no_index,7711.625502674862
x,no_index,38,6,32,no_index,4465.88980173069
x,no_index,40,6,17,no_index,6559.268004805016
x,no_index,40,6,22,no_index,4520.268004805016
x,no_index,42,6,36,no_index,1947.8019256257385
x,no_index,42,6,38,no_index,2612.8235770491274
x,no_index,44,6,11,no_index,1653.3541681286804
x,no_index,44,6,15,no_index,1653.3541681286804
x,no_index,44,6,27,no_index,5117.57418865928
x,no_index,45,6,49,no_index,6040.75875521326
x,no_index,49,6,23,no_index,4258.004594318451
x,no_index,53,6,28,no_index,5117.57418865928
x,no_index,54,6,42,no_index,1392.505709473715
x,no_index,54,6,44,no_index,4148.868787851423
x,no_index,57,6,3,no_index,1731.756647446323
x,no_index,57,6,5,no_index,6538.243352553676
x,no_index,57,6,20,no_index,3955.473314386247
x,no_index,60,6,18,no_index,2126.7376418361537
x,no_index,60,6,19,no_index,1581.9943533588294
x,no_index,62,6,35,no_index,4465.88980173069
x,no_index,63,6,21,no_index,4520.268004805016
x,no_index,63,6,26,no_index,3197.842193464294
x,no_index,64,6,29,no_index,1647.6196564687489
x,no_index,64,6,30,no_index,3469.954532190531
x,no_index,72,6,40,no_index,2217.049593281403
x,no_index,73,6,34,no_index,4465.88980173069
x,no_index,73,6,45,no_index,5541.374497325138
x,no_index,73,6,46,no_index,12135.735700944171
y,no_index,6,1,40,no_index,1.0
y,no_index,6,1,41,no_index,1.0
y,no_index,6,1,42,no_index,1.0
y,no_index,6,1,49,no_index,1.0
y,no_index,6,1,50,no_index,1.0
y,no_index,10,1,20,no_index,1.0
y,no_index,12,1,13,no_index,1.0
y,no_index,12,1,14,no_index,1.0
y,no_index,17,1,12,no_index,1.0
y,no_index,18,1,31,no_index,1.0
y,no_index,21,1,15,no_index,1.0
y,no_index,22,1,37,no_index,1.0
y,no_index,23,1,39,no_index,1.0
y,no_index,29,1,8,no_index,1.0
y,no_index,29,1,9,no_index,1.0
y,no_index,29,1,10,no_index,1.0
y,no_index,31,1,17,no_index,1.0
y,no_index,31,1,29,no_index,1.0
y,no_index,31,1,30,no_index,1.0
y,no_index,36,1,19,no_index,1.0
y,no_index,39,1,16,no_index,1.0
y,no_index,43,1,43,no_index,1.0
y,no_index,43,1,44,no_index,1.0
y,no_index,43,1,45,no_index,1.0
y,no_index,47,1,27,no_index,1.0
y,no_index,48,1,36,no_index,1.0
y,no_index,52,1,38,no_index,1.0
y,no_index,53,1,18,no_index,1.0
y,no_index,53,1,21,no_index,1.0
y,no_index,57,1,22,no_index,1.0
y,no_index,59,1,28,no_index,1.0
y,no_index,59,1,32,no_index,1.0
y,no_index,59,1,33,no_index,1.0
y,no_index,61,1,23,no_index,1.0
y,no_index,61,1,24,no_index,1.0
y,no_index,61,1,25,no_index,1.0
y,no_index,61,1,26,no_index,1.0
y,no_index,61,1,34,no_index,1.0
y,no_index,66,1,46,no_index,1.0
y,no_index,66,1,47,no_index,1.0
y,no_index,66,1,48,no_index,1.0
y,no_index,67,1,11,no_index,1.0
y,no_index,74,1,1,no_index,1.0
y,no_index,74,1,2,no_index,1.0
y,no_index,74,1,3,no_index,1.0
y,no_index,74,1,4,no_index,1.0
y,no_index,74,1,5,no_index,1.0
y,no_index,74,1,6,no_index,1.0
y,no_index,74,1,7,no_index,1.0
y,no_index,74,1,35,no_index,1.0
y,no_index,2,2,22,no_index,1.0
y,no_index,3,2,24,no_index,1.0
y,no_index,7,2,46,no_index,1.0
y,no_index,11,2,4,no_index,1.0
y,no_index,15,2,5,no_index,1.0
y,no_index,19,2,44,no_index,1.0
y,no_index,20,2,1,no_index,1.0
y,no_index,20,2,2,no_index,1.0
y,no_index,20,2,3,no_index,1.0
y,no_index,23,2,27,no_index,1.0
y,no_index,23,2,34,no_index,1.0
y,no_index,23,2,37,no_index,1.0
y,no_index,25,2,14,no_index,1.0
y,no_index,30,2,48,no_index,1.0
y,no_index,30,2,49,no_index,1.0
y,no_index,31,2,11,no_index,1.0
y,no_index,33,2,10,no_index,1.0
y,no_index,34,2,36,no_index,1.0
y,no_index,36,2,13,no_index,1.0
y,no_index,39,2,25,no_index,1.0
y,no_index,39,2,29,no_index,1.0
y,no_index,40,2,32,no_index,1.0
y,no_index,41,2,26,no_index,1.0
y,no_index,43,2,28,no_index,1.0
y,no_index,44,2,43,no_index,1.0
y,no_index,45,2,45,no_index,1.0
y,no_index,46,2,47,no_index,1.0
y,no_index,47,2,31,no_index,1.0
y,no_index,48,2,35,no_index,1.0
y,no_index,49,2,20,no_index,1.0
y,no_index,50,2,12,no_index,1.0
y,no_index,50,2,17,no_index,1.0
y,no_index,51,2,15,no_index,1.0
y,no_index,51,2,16,no_index,1.0
y,no_index,55,2,6,no_index,1.0
y,no_index,55,2,7,no_index,1.0
y,no_index,56,2,8,no_index,1.0
y,no_index,57,2,9,no_index,1.0
y,no_index,65,2,39,no_index,1.0
y,no_index,66,2,38,no_index,1.0
y,no_index,68,2,50,no_index,1.0
y,no_index,69,2,18,no_index,1.0
y,no_index,69,2,21,no_index,1.0
y,no_index,69,2,30,no_index,1.0
y,no_index,70,2,23,no_index,1.0
y,no_index,72,2,19,no_index,1.0
y,no_index,72,2,33,no_index,1.0
y,no_index,75,2,40,no_index,1.0
y,no_index,75,2,41,no_index,1.0
y,no_index,75,2,42,no_index,1.0
y,no_index,1,3,2,no_index,1.0
y,no_index,1,3,3,no_index,1.0
y,no_index,2,3,44,no_index,1.0
y,no_index,3,3,27,no_index,1.0
y,no_index,3,3,35,no_index,1.0
y,no_index,12,3,1,no_index,1.0
y,no_index,14,3,32,no_index,1.0
y,no_index,14,3,45,no_index,1.0
y,no_index,14,3,46,no_index,1.0
y,no_index,14,3,47,no_index,1.0
y,no_index,14,3,48,no_index,1.0
y,no_index,14,3,49,no_index,1.0
y,no_index,14,3,50,no_index,1.0
y,no_index,16,3,40,no_index,1.0
y,no_index,17,3,9,no_index,1.0
y,no_index,18,3,16,no_index,1.0
y,no_index,19,3,34,no_index,1.0
y,no_index,20,3,20,no_index,1.0
y,no_index,21,3,17,no_index,1.0
y,no_index,24,3,10,no_index,1.0
y,no_index,24,3,11,no_index,1.0
y,no_index,26,3,26,no_index,1.0
y,no_index,26,3,36,no_index,1.0
y,no_index,27,3,13,no_index,1.0
y,no_index,32,3,42,no_index,1.0
y,no_index,33,3,28,no_index,1.0
y,no_index,37,3,41,no_index,1.0
y,no_index,38,3,29,no_index,1.0
y,no_index,40,3,30,no_index,1.0
y,no_index,41,3,14,no_index,1.0
y,no_index,45,3,37,no_index,1.0
y,no_index,46,3,43,no_index,1.0
