variable_name,i,j,l,s,t,value
x,no_index,3,1,21,no_index,6410.981867232402
x,no_index,4,1,27,no_index,4605.62651055885
x,no_index,6,1,32,no_index,5908.226585639473
x,no_index,6,1,49,no_index,1657.697266002892
x,no_index,6,1,50,no_index,5344.485903333984
x,no_index,9,1,33,no_index,6129.018132767599
x,no_index,17,1,10,no_index,2017.6505973722287
x,no_index,17,1,11,no_index,7260.783244417504
x,no_index,19,1,44,no_index,5741.226585639489
x,no_index,20,1,1,no_index,9310.783244417504
x,no_index,20,1,6,no_index,4910.216755582496
x,no_index,25,1,9,no_index,4910.216755582496
x,no_index,29,1,8,no_index,4910.216755582496
x,no_index,29,1,12,no_index,7727.39162220875
x,no_index,29,1,35,no_index,5371.391622208754
x,no_index,31,1,28,no_index,4605.62651055885
x,no_index,33,1,14,no_index,4926.220069004205
x,no_index,36,1,24,no_index,6410.981867232402
x,no_index,39,1,29,no_index,4605.62651055885
x,no_index,40,1,16,no_index,5825.391622208755
x,no_index,41,1,15,no_index,5688.391622208748
x,no_index,43,1,22,no_index,4165.773414360511
x,no_index,44,1,23,no_index,2559.2835221234727
x,no_index,44,1,26,no_index,2559.2835221234727
x,no_index,45,1,36,no_index,6589.59024502365
x,no_index,45,1,45,no_index,5741.226585639489
x,no_index,45,1,46,no_index,7002.183169336862
x,no_index,48,1,39,no_index,6589.59024502365
x,no_index,50,1,19,no_index,5274.018132767598
x,no_index,50,1,25,no_index,6410.981867232402
x,no_index,51,1,7,no_index,4910.216755582496
x,no_index,51,1,20,no_index,4553.391622208754
x,no_index,53,1,30,no_index,4605.62651055885
x,no_index,54,1,37,no_index,2056.994370716071
x,no_index,56,1,18,no_index,5042.447007939916
x,no_index,59,1,31,no_index,7327.7832444175
x,no_index,59,1,40,no_index,6589.59024502365
x,no_index,62,1,34,no_index,3808.3916222087537
x,no_index,65,1,13,no_index,7727.39162220875
x,no_index,66,1,41,no_index,5741.226585639489
x,no_index,66,1,48,no_index,7002.183169336862
x,no_index,72,1,17,no_index,5825.391622208755
x,no_index,73,1,43,no_index,5741.226585639489
x,no_index,8,2,9,no_index,4910.216755582496
x,no_index,9,2,13,no_index,7727.39162220875
x,no_index,11,2,12,no_index,4463.085896814737
x,no_index,15,2,2,no_index,8940.783244417504
x,no_index,15,2,6,no_index,4910.216755582496
x,no_index,16,2,39,no_index,6589.59024502365
x,no_index,17,2,10,no_index,2892.566158210267
x,no_index,19,2,38,no_index,3615.773414360511
x,no_index,20,2,18,no_index,4113.0
x,no_index,21,2,11,no_index,7727.39162220875
x,no_index,25,2,22,no_index,5360.156733858654
