variable_name,i,j,l,s,t,value
x,no_index,1,1,34,no_index,3992.919856557377
x,no_index,2,1,45,no_index,4750.080143442624
x,no_index,2,1,48,no_index,8729.403422131145
x,no_index,5,1,32,no_index,1349.4808170063288
x,no_index,6,1,40,no_index,5526.516434426232
x,no_index,8,1,14,no_index,5820.403422131146
x,no_index,10,1,15,no_index,5820.403422131146
x,no_index,10,1,16,no_index,3533.19315573771
x,no_index,10,1,25,no_index,4323.919856557376
x,no_index,17,1,23,no_index,4323.919856557376
x,no_index,19,1,37,no_index,5364.080143442623
x,no_index,22,1,41,no_index,4750.080143442624
x,no_index,26,1,35,no_index,3992.919856557377
x,no_index,27,1,8,no_index,3194.4403937092075
x,no_index,29,1,10,no_index,6374.596577868854
x,no_index,29,1,11,no_index,6107.8869877049165
x,no_index,30,1,42,no_index,4750.080143442625
x,no_index,33,1,17,no_index,3533.19315573771
x,no_index,36,1,18,no_index,3533.19315573771
x,no_index,42,1,33,no_index,2368.511739551288
x,no_index,42,1,43,no_index,4750.080143442624
x,no_index,43,1,38,no_index,5156.919856557377
x,no_index,44,1,12,no_index,5083.726700819667
x,no_index,46,1,49,no_index,2485.481299081426
x,no_index,46,1,50,no_index,4712.922123049719
x,no_index,50,1,26,no_index,3027.4835655737697
x,no_index,51,1,6,no_index,6374.596577868854
x,no_index,51,1,13,no_index,5820.403422131146
x,no_index,53,1,19,no_index,3533.19315573771
x,no_index,53,1,21,no_index,4323.919856557376
x,no_index,57,1,5,no_index,8183.290409836061
x,no_index,61,1,27,no_index,2045.1165653113455
x,no_index,61,1,30,no_index,982.3670002624312
x,no_index,61,1,31,no_index,2531.480599179975
x,no_index,62,1,22,no_index,4323.919856557376
x,no_index,66,1,39,no_index,5526.516434426232
x,no_index,72,1,36,no_index,2076.4034221311435
x,no_index,73,1,44,no_index,4750.080143442624
x,no_index,3,2,35,no_index,3992.919856557377
x,no_index,3,2,38,no_index,5526.516434426232
x,no_index,4,2,32,no_index,3992.919856557377
x,no_index,15,2,1,no_index,7999.076040717025
x,no_index,16,2,37,no_index,5136.886987704915
x,no_index,18,2,22,no_index,4323.919856557376
x,no_index,19,2,33,no_index,3992.919856557377
x,no_index,23,2,27,no_index,3027.4835655737697
x,no_index,25,2,8,no_index,5522.403422131144
x,no_index,25,2,14,no_index,5820.403422131146
x,no_index,27,2,2,no_index,1786.5442355483028
x,no_index,27,2,4,no_index,6212.53180516872
x,no_index,28,2,20,no_index,3533.19315573771
x,no_index,31,2,24,no_index,4323.919856557426
x,no_index,32,2,36,no_index,5526.516434426232
x,no_index,36,2,15,no_index,5013.886987704915
x,no_index,39,2,26,no_index,3027.4835655737697
x,no_index,40,2,25,no_index,4323.919856557376
x,no_index,40,2,29,no_index,3027.4835655737697
x,no_index,44,2,18,no_index,3533.19315573771
x,no_index,45,2,34,no_index,3992.919856557377
x,no_index,45,2,39,no_index,1726.0
x,no_index,45,2,41,no_index,3176.5125681290906
x,no_index,45,2,43,no_index,1573.5675753135329
x,no_index,45,2,46,no_index,8864.0
x,no_index,50,2,12,no_index,5124.32327868852
x,no_index,50,2,17,no_index,3533.19315573771
x,no_index,52,2,28,no_index,6582.563709016394
x,no_index,53,2,11,no_index,5820.403422131144
x,no_index,55,2,5,no_index,7999.076040717024
x,no_index,55,2,6,no_index,1737.9239592829765
x,no_index,57,2,7,no_index,6374.596577868854
x,no_index,57,2,19,no_index,3533.19315573771
x,no_index,64,2,23,no_index,4323.919856557376
x,no_index,68,2,42,no_index,4750.080143442624
x,no_index,71,2,21,no_index,6233.929733606538
x,no_index,72,2,30,no_index,3027.4835655737697
x,no_index,72,2,31,no_index,2391.772150617179
x,no_index,74,2,10,no_index,6267.730803545266
x,no_index,3,3,24,no_index,4323.919856557376
x,no_index,3,3,30,no_index,4003.6438524590185
x,no_index,4,3,18,no_index,4248.160286885249
x,no_index,4,3,21,no_index,4323.919856557376
x,no_index,7,3,45,no_index,4750.080143442624
x,no_index,8,3,6,no_index,4683.403422131144
x,no_index,8,3,20,no_index,3533.19315573771
x,no_index,9,3,13,no_index,5820.403422131146
x,no_index,13,3,4,no_index,9909.0
x,no_index,18,3,17,no_index,2770.1071311473825
x,no_index,20,3,1,no_index,7999.076040717024
x,no_index,23,3,40,no_index,4845.676721311479
x,no_index,24,3,14,no_index,5820.403422131146
x,no_index,28,3,43,no_index,4750.080143442624
x,no_index,31,3,15,no_index,5820.403422131146
x,no_index,33,3,2,no_index,7999.076040717024
x,no_index,33,3,11,no_index,3271.134225676413
x,no_index,34,3,23,no_index,4323.919856557376
x,no_index,34,3,37,no_index,4785.0
x,no_index,34,3,44,no_index,4750.080143442624
x,no_index,36,3,31,no_index,3992.919856557377
x,no_index,38,3,16,no_index,3533.19315573771
x,no_index,38,3,34,no_index,6447.29040983606
x,no_index,41,3,26,no_index,3027.483565573769
x,no_index,44,3,42,no_index,4750.080143442624
x,no_index,46,3,36,no_index,1504.784228484417
x,no_index,47,3,27,no_index,3027.4835655737697
x,no_index,49,3,7,no_index,6374.596577868854
x,no_index,51,3,19,no_index,4996.0
x,no_index,52,3,32,no_index,3992.919856557377
x,no_index,52,3,39,no_index,5526.516434426232
x,no_index,54,3,46,no_index,2530.867193050093
x,no_index,54,3,47,no_index,6499.132806949907
x,no_index,56,3,9,no_index,6374.596577868854
x,no_index,56,3,12,no_index,2369.4034221311467
x,no_index,59,3,38,no_index,5526.516434426232
x,no_index,63,3,22,no_index,4323.919856557376
x,no_index,63,3,33,no_index,3992.919856557377
x,no_index,67,3,3,no_index,7999.076040717024
x,no_index,69,3,25,no_index,4323.919856557376
x,no_index,69,3,29,no_index,6380.886987704915
x,no_index,72,3,35,no_index,1601.1477059401975
x,no_index,74,3,5,no_index,7999.076040717024
x,no_index,75,3,28,no_index,3027.4835655737697
x,no_index,75,3,41,no_index,4750.080143442624
x,no_index,1,4,5,no_index,7999.076040717024
x,no_index,7,4,48,no_index,6445.919856557377
x,no_index,9,4,20,no_index,3533.19315573771
x,no_index,9,4,22,no_index,2104.3333364876707
x,no_index,9,4,27,no_index,3027.4835655737697
x,no_index,11,4,14,no_index,5441.923959282976
x,no_index,14,4,45,no_index,4750.080143442624
x,no_index,14,4,47,no_index,7201.919856557377
x,no_index,17,4,10,no_index,2064.9660411554087
x,no_index,17,4,11,no_index,5782.114102287215
x,no_index,18,4,28,no_index,3027.4835655737697
x,no_index,21,4,19,no_index,3533.19315573771
x,no_index,21,4,25,no_index,4323.919856557376
x,no_index,22,4,24,no_index,4323.919856557376
x,no_index,23,4,34,no_index,3992.919856557377
x,no_index,24,4,6,no_index,6374.596577868854
x,no_index,30,4,32,no_index,3992.919856557377
x,no_index,31,4,29,no_index,5318.563709016394
x,no_index,31,4,35,no_index,1793.7070189861747
x,no_index,35,4,16,no_index,3533.19315573771
x,no_index,37,4,44,no_index,4750.080143442624
x,no_index,38,4,36,no_index,5526.516434426232
x,no_index,39,4,17,no_index,3533.19315573771
x,no_index,39,4,33,no_index,3992.919856557377
x,no_index,41,4,18,no_index,3533.19315573771
x,no_index,41,4,23,no_index,4323.919856557376
