variable_name,i,j,l,s,t,value
x,no_index,4,1,40,no_index,5816.246904872506
x,no_index,8,1,38,no_index,5816.246904872506
x,no_index,10,1,13,no_index,5202.4477224784805
x,no_index,14,1,2,no_index,9488.172275644863
x,no_index,19,1,24,no_index,4838.827724355134
x,no_index,23,1,33,no_index,5055.727444444446
x,no_index,24,1,37,no_index,2308.958405014415
x,no_index,24,1,41,no_index,7048.041594985585
x,no_index,28,1,36,no_index,5816.246904872506
x,no_index,29,1,7,no_index,6357.729583549739
x,no_index,29,1,14,no_index,5202.4477224784805
x,no_index,29,1,30,no_index,4959.77929380342
x,no_index,30,1,9,no_index,2389.463944963174
x,no_index,36,1,17,no_index,4875.16575
x,no_index,37,1,6,no_index,6357.729583549739
x,no_index,37,1,21,no_index,4838.827724355134
x,no_index,38,1,39,no_index,5816.246904872506
x,no_index,39,1,10,no_index,6357.729583549739
x,no_index,39,1,11,no_index,5202.4477224784805
x,no_index,41,1,15,no_index,5202.4477224784805
x,no_index,41,1,25,no_index,4838.827724355134
x,no_index,41,1,26,no_index,4959.77929380342
x,no_index,42,1,35,no_index,5055.727444444446
x,no_index,42,1,46,no_index,1515.4186627360375
x,no_index,42,1,47,no_index,6191.853892819517
x,no_index,48,1,29,no_index,4959.77929380342
x,no_index,49,1,32,no_index,5055.727444444446
x,no_index,55,1,43,no_index,7048.041594985585
x,no_index,61,1,48,no_index,3718.1460769689393
x,no_index,63,1,27,no_index,4959.77929380342
x,no_index,64,1,31,no_index,5055.727444444446
x,no_index,66,1,18,no_index,4875.165750000001
x,no_index,66,1,23,no_index,4838.827724355134
x,no_index,67,1,19,no_index,4875.165750000001
x,no_index,67,1,22,no_index,4838.827724355134
x,no_index,69,1,12,no_index,5202.4477224784805
x,no_index,69,1,20,no_index,4875.16575
x,no_index,70,1,42,no_index,7048.041594985585
x,no_index,77,1,49,no_index,8880.037504157322
x,no_index,80,1,16,no_index,4875.165750000001
x,no_index,83,1,45,no_index,7048.041594985585
x,no_index,86,1,34,no_index,5055.727444444446
x,no_index,92,1,50,no_index,3939.958405014415
x,no_index,97,1,28,no_index,2699.1068055555543
x,no_index,98,1,44,no_index,7048.041594985585
x,no_index,99,1,8,no_index,3436.6619743551346
x,no_index,4,2,21,no_index,4838.827724355134
x,no_index,9,2,9,no_index,6357.729583549739
x,no_index,16,2,50,no_index,6896.272555555554
x,no_index,18,2,35,no_index,5055.727444444446
x,no_index,20,2,39,no_index,5816.246904872506
x,no_index,21,2,33,no_index,5055.727444444446
x,no_index,31,2,13,no_index,5202.447722478479
x,no_index,32,2,10,no_index,5756.724553166386
x,no_index,32,2,12,no_index,5202.4477224784805
x,no_index,34,2,2,no_index,1786.5442355483156
x,no_index,34,2,3,no_index,7701.628040096551
x,no_index,34,2,6,no_index,4732.827724355134
x,no_index,38,2,22,no_index,4838.827724355134
x,no_index,44,2,30,no_index,4959.77929380342
x,no_index,50,2,31,no_index,5055.727444444446
x,no_index,53,2,14,no_index,5202.4477224784805
x,no_index,53,2,16,no_index,4875.16575
x,no_index,53,2,25,no_index,4838.827724355134
x,no_index,53,2,26,no_index,4959.77929380342
x,no_index,54,2,18,no_index,4875.165750000001
x,no_index,61,2,23,no_index,4838.827724355134
x,no_index,61,2,27,no_index,4959.77929380342
x,no_index,61,2,37,no_index,5816.246904872506
x,no_index,62,2,40,no_index,5816.246904872506
x,no_index,62,2,44,no_index,7048.041594985585
x,no_index,68,2,34,no_index,5055.727444444445
x,no_index,75,2,1,no_index,9488.172275644863
x,no_index,75,2,7,no_index,1852.912218715752
x,no_index,75,2,8,no_index,4504.817364833987
x,no_index,75,2,11,no_index,5202.4477224784805
x,no_index,76,2,15,no_index,3174.227231841446
x,no_index,76,2,17,no_index,4875.165750000001
x,no_index,79,2,32,no_index,2608.0559559623216
x,no_index,81,2,19,no_index,4875.16575
x,no_index,82,2,29,no_index,4959.779293803421
x,no_index,90,2,36,no_index,5816.246904872506
x,no_index,95,2,45,no_index,7048.041594985585
x,no_index,95,2,47,no_index,8880.037504157324
x,no_index,96,2,20,no_index,4875.16575
