variable_name,i,j,l,s,t,value
x,no_index,2,1,31,no_index,6061.922997745901
x,no_index,3,1,26,no_index,5250.178500000002
x,no_index,8,1,41,no_index,6661.394719860049
x,no_index,8,1,50,no_index,4534.605280139951
x,no_index,11,1,11,no_index,6016.618469895133
x,no_index,11,1,25,no_index,5666.021320875167
x,no_index,15,1,15,no_index,2602.9510127140934
x,no_index,15,1,17,no_index,2602.951012714093
x,no_index,15,1,22,no_index,2770.47952266377
x,no_index,19,1,10,no_index,1824.9221888623836
x,no_index,22,1,35,no_index,6061.922997745888
x,no_index,26,1,19,no_index,5459.340711564676
x,no_index,29,1,8,no_index,7303.677897636823
x,no_index,30,1,12,no_index,6016.6184698951465
x,no_index,33,1,29,no_index,5250.178500000001
x,no_index,33,1,45,no_index,5984.89850225411
x,no_index,34,1,13,no_index,6016.618469895133
x,no_index,39,1,9,no_index,6728.9111438169975
x,no_index,39,1,27,no_index,5250.178500000001
x,no_index,39,1,40,no_index,6029.9103561830025
x,no_index,51,1,32,no_index,4226.9111438169975
x,no_index,57,1,34,no_index,6061.922997745888
x,no_index,63,1,28,no_index,5250.178500000001
x,no_index,64,1,30,no_index,5250.178500000001
x,no_index,64,1,33,no_index,4662.9111438169975
x,no_index,64,1,36,no_index,4757.365852842046
x,no_index,66,1,23,no_index,5666.021320875167
x,no_index,67,1,16,no_index,5459.340711564678
x,no_index,72,1,42,no_index,6661.39471986005
x,no_index,72,1,46,no_index,2368.60528013995
x,no_index,83,1,39,no_index,6029.9103561830025
x,no_index,84,1,14,no_index,5320.63796756016
x,no_index,84,1,20,no_index,5459.340711564673
x,no_index,84,1,21,no_index,5666.021320875167
x,no_index,86,1,6,no_index,1316.4577702323627
x,no_index,86,1,7,no_index,5684.923759872505
x,no_index,99,1,3,no_index,6278.736290689438
x,no_index,4,2,30,no_index,1787.6817538871585
x,no_index,4,2,31,no_index,6061.922997745888
x,no_index,7,2,40,no_index,6029.9103561830025
x,no_index,7,2,42,no_index,1978.7560493134267
x,no_index,7,2,43,no_index,4682.638670546623
x,no_index,7,2,47,no_index,4829.938874643523
x,no_index,7,2,50,no_index,1978.7560493134267
x,no_index,9,2,15,no_index,6016.618469895133
x,no_index,12,2,21,no_index,5666.021320875167
x,no_index,17,2,17,no_index,5459.340711564673
x,no_index,18,2,9,no_index,7303.677897636824
x,no_index,20,2,26,no_index,5250.178500000002
x,no_index,21,2,34,no_index,6061.922997745888
x,no_index,24,2,27,no_index,5250.178500000001
x,no_index,31,2,14,no_index,6016.618469895133
x,no_index,31,2,22,no_index,5666.021320875167
x,no_index,32,2,8,no_index,7303.677897636824
x,no_index,32,2,19,no_index,5459.340711564673
x,no_index,42,2,25,no_index,3415.671097207436
x,no_index,44,2,10,no_index,7303.677897636824
x,no_index,47,2,39,no_index,6029.910356183002
x,no_index,47,2,41,no_index,3620.0896438169984
x,no_index,52,2,32,no_index,6061.922997745888
x,no_index,53,2,24,no_index,5666.021320875167
x,no_index,54,2,29,no_index,5250.178500000001
x,no_index,62,2,38,no_index,6029.910356183002
x,no_index,66,2,11,no_index,6016.618469895131
x,no_index,68,2,33,no_index,4821.911143816996
x,no_index,73,2,5,no_index,4277.659288435327
x,no_index,73,2,16,no_index,5459.340711564673
x,no_index,75,2,13,no_index,6016.618469895133
x,no_index,76,2,28,no_index,5250.178499999994
x,no_index,79,2,35,no_index,6061.922997745889
x,no_index,79,2,36,no_index,6029.9103561830025
x,no_index,82,2,20,no_index,5459.340711564672
x,no_index,90,2,49,no_index,10395.605280139933
x,no_index,92,2,46,no_index,10395.605280139953
x,no_index,94,2,18,no_index,5459.340711564673
x,no_index,96,2,23,no_index,5666.021320875169
x,no_index,6,3,3,no_index,8270.0
x,no_index,17,3,15,no_index,6016.618469895133
x,no_index,20,3,39,no_index,6029.910356183002
x,no_index,23,3,47,no_index,7924.605280139951
x,no_index,24,3,43,no_index,2623.318768542752
x,no_index,24,3,45,no_index,1483.5027314572471
x,no_index,27,3,41,no_index,6661.394719860049
x,no_index,33,3,35,no_index,6061.922997745888
x,no_index,35,3,6,no_index,5582.179770276598
x,no_index,35,3,8,no_index,1721.4981273602266
x,no_index,35,3,11,no_index,6016.618469895137
x,no_index,40,3,38,no_index,6029.9103561830025
x,no_index,41,3,13,no_index,6016.618469895133
x,no_index,44,3,1,no_index,10717.265778670955
x,no_index,46,3,44,no_index,6661.394719860048
x,no_index,49,3,12,no_index,6016.618469895121
x,no_index,49,3,34,no_index,6061.922997745888
x,no_index,50,3,49,no_index,6591.605280139951
x,no_index,51,3,30,no_index,5250.178500000001
x,no_index,52,3,18,no_index,5459.340711564673
x,no_index,56,3,31,no_index,4072.0896438169975
x,no_index,59,3,16,no_index,5459.340711564673
x,no_index,59,3,26,no_index,5250.178500000001
x,no_index,60,3,36,no_index,6029.9103561830025
x,no_index,61,3,32,no_index,6061.922997745888
x,no_index,61,3,46,no_index,10395.605280139953
x,no_index,62,3,50,no_index,10395.605280139953
x,no_index,68,3,29,no_index,5250.178500000001
x,no_index,70,3,25,no_index,5666.021320875167
x,no_index,71,3,4,no_index,10717.265778670955
x,no_index,71,3,7,no_index,5365.555721329041
x,no_index,76,3,40,no_index,6029.9103561830025
x,no_index,77,3,42,no_index,6661.39471986005
x,no_index,77,3,48,no_index,2341.60528013995
x,no_index,81,3,5,no_index,10717.265778670955
x,no_index,82,3,14,no_index,2769.659288435328
x,no_index,85,3,22,no_index,5666.021320875167
x,no_index,85,3,27,no_index,5250.178500000001
x,no_index,87,3,20,no_index,5459.340711564673
x,no_index,87,3,21,no_index,5666.021320875167
x,no_index,88,3,17,no_index,5459.340711564673
x,no_index,88,3,28,no_index,5250.178500000001
x,no_index,93,3,23,no_index,5666.021320875167
x,no_index,94,3,10,no_index,7303.677897636824
x,no_index,96,3,19,no_index,5459.340711564673
x,no_index,97,3,24,no_index,5666.021320875167
x,no_index,97,3,33,no_index,1713.8001791248323
x,no_index,98,3,37,no_index,6029.9103561830025
x,no_index,5,4,21,no_index,5666.021320875167
x,no_index,5,4,32,no_index,6061.922997745888
x,no_index,11,4,20,no_index,5459.340711564674
x,no_index,17,4,1,no_index,2375.040818540194
x,no_index,18,4,34,no_index,6061.922997745888
x,no_index,19,4,19,no_index,3415.877990262449
x,no_index,19,4,22,no_index,5666.021320875167
x,no_index,19,4,26,no_index,5250.178500000001
x,no_index,29,4,13,no_index,6016.618469895133
x,no_index,30,4,7,no_index,7303.677897636824
x,no_index,34,4,2,no_index,8204.38153010486
x,no_index,37,4,10,no_index,5852.381530104867
x,no_index,40,4,50,no_index,10395.605280139944
x,no_index,48,4,17,no_index,2239.486543113995
x,no_index,48,4,18,no_index,3219.854168450678
x,no_index,48,4,30,no_index,5250.178500000001
x,no_index,48,4,31,no_index,1830.4807884353256
x,no_index,55,4,44,no_index,6661.394719860045
x,no_index,60,4,15,no_index,2416.1140127809194
x,no_index,60,4,16,no_index,4920.975631036078
x,no_index,64,4,36,no_index,1272.544503340956
x,no_index,67,4,9,no_index,5715.040818540189
x,no_index,67,4,12,no_index,6016.618469895133
x,no_index,69,4,14,no_index,6016.618469895133
x,no_index,69,4,24,no_index,5666.021320875168
x,no_index,69,4,27,no_index,5250.178500000001
x,no_index,71,4,28,no_index,5250.178500000001
x,no_index,75,4,8,no_index,2021.5475969462057
x,no_index,75,4,25,no_index,5666.021320875167
