variable_name,i,j,l,s,t,value
x,no_index,2,1,42,no_index,5695.281760934869
x,no_index,2,1,50,no_index,7223.494719077357
x,no_index,7,1,34,no_index,5013.428507041695
x,no_index,10,1,14,no_index,5036.415541472167
x,no_index,11,1,13,no_index,5512.776717270098
x,no_index,11,1,27,no_index,5055.727444444446
x,no_index,14,1,3,no_index,9630.768003152978
x,no_index,19,1,8,no_index,5749.315691728802
x,no_index,21,1,9,no_index,5880.053942241177
x,no_index,23,1,45,no_index,5695.281760934869
x,no_index,23,1,46,no_index,7223.494719077357
x,no_index,24,1,31,no_index,5013.428507041695
x,no_index,25,1,18,no_index,5921.435449987996
x,no_index,26,1,16,no_index,5921.435449988018
x,no_index,28,1,40,no_index,5340.428507041719
x,no_index,29,1,30,no_index,5055.727444444446
x,no_index,30,1,10,no_index,5880.053942241177
x,no_index,30,1,11,no_index,3940.218613314378
x,no_index,31,1,23,no_index,4894.907591001103
x,no_index,36,1,29,no_index,5055.727444444446
x,no_index,37,1,17,no_index,5921.435449987996
x,no_index,39,1,22,no_index,4894.9075910011
x,no_index,43,1,7,no_index,5880.053942241176
x,no_index,52,1,35,no_index,5013.428507041695
x,no_index,55,1,47,no_index,7223.494719077356
x,no_index,58,1,43,no_index,4566.571492958305
x,no_index,62,1,41,no_index,5695.281760934869
x,no_index,64,1,26,no_index,5055.727444444446
x,no_index,64,1,38,no_index,5340.428507041693
x,no_index,69,1,28,no_index,5055.727444444446
x,no_index,70,1,33,no_index,5013.428507041695
x,no_index,75,1,21,no_index,4894.9075910011015
x,no_index,76,1,39,no_index,5340.428507041693
x,no_index,79,1,37,no_index,5340.428507041693
x,no_index,81,1,5,no_index,9630.76800315298
x,no_index,84,1,15,no_index,5510.218613314379
x,no_index,86,1,32,no_index,5013.428507041695
x,no_index,90,1,36,no_index,5340.428507041693
x,no_index,90,1,44,no_index,5695.281760934869
x,no_index,91,1,4,no_index,9630.768003153007
x,no_index,94,1,6,no_index,2909.656959010904
x,no_index,94,1,24,no_index,4894.907591001108
x,no_index,98,1,49,no_index,7223.494719077356
x,no_index,99,1,20,no_index,5921.435449987751
x,no_index,3,2,25,no_index,4894.9075910011
x,no_index,3,2,26,no_index,5055.727444444446
x,no_index,4,2,37,no_index,5340.428507041705
x,no_index,8,2,45,no_index,3972.505280922644
x,no_index,8,2,46,no_index,7223.494719077356
x,no_index,9,2,6,no_index,6218.056412509075
x,no_index,12,2,13,no_index,5512.776717270098
x,no_index,16,2,39,no_index,4728.505280922644
x,no_index,17,2,5,no_index,3034.6569590109666
x,no_index,17,2,20,no_index,5921.435449987996
x,no_index,17,2,21,no_index,4894.907591001038
x,no_index,18,2,35,no_index,5013.428507041695
x,no_index,20,2,18,no_index,5921.435449987996
x,no_index,21,2,22,no_index,4894.9075910011
x,no_index,26,2,23,no_index,4894.9075910011
x,no_index,31,2,28,no_index,5055.727444444446
x,no_index,32,2,8,no_index,5880.053942241177
x,no_index,34,2,9,no_index,4590.231996847022
x,no_index,35,2,29,no_index,5055.727444444446
x,no_index,38,2,34,no_index,5013.428507041695
x,no_index,39,2,10,no_index,6218.056412509075
x,no_index,42,2,36,no_index,5340.428507041693
x,no_index,42,2,44,no_index,4804.373663159313
x,no_index,42,2,47,no_index,2618.1978297989963
x,no_index,44,2,2,no_index,9630.768003152978
x,no_index,47,2,41,no_index,3113.44585841717
x,no_index,50,2,38,no_index,2520.0275010553214
x,no_index,53,2,30,no_index,5055.727444444446
x,no_index,53,2,31,no_index,5013.428507041695
x,no_index,54,2,14,no_index,5512.776717270098
x,no_index,61,2,43,no_index,5695.281760934869
x,no_index,62,2,49,no_index,7223.494719077356
x,no_index,65,2,7,no_index,5880.053942241177
x,no_index,66,2,12,no_index,5512.776717270098
x,no_index,66,2,16,no_index,5921.435449987996
x,no_index,71,2,4,no_index,9630.768003152978
x,no_index,73,2,3,no_index,9630.768003152978
x,no_index,76,2,32,no_index,5013.428507041695
x,no_index,79,2,33,no_index,5013.428507041697
x,no_index,86,2,11,no_index,4650.449179039199
x,no_index,88,2,24,no_index,4894.9075910011
x,no_index,88,2,27,no_index,5055.727444444446
x,no_index,92,2,42,no_index,5695.281760934868
x,no_index,92,2,48,no_index,5292.718239065137
x,no_index,94,2,17,no_index,5921.435449987996
x,no_index,96,2,15,no_index,5512.776717270099
x,no_index,96,2,19,no_index,5921.435449987996
x,no_index,5,3,34,no_index,5013.428507041695
x,no_index,6,3,4,no_index,8270.0
x,no_index,12,3,30,no_index,5055.727444444446
x,no_index,13,3,1,no_index,9630.768003152978
x,no_index,13,3,9,no_index,3810.231996847022
x,no_index,16,3,49,no_index,7223.494719077356
x,no_index,20,3,37,no_index,5340.428507041692
x,no_index,25,3,2,no_index,9630.768003153007
x,no_index,25,3,8,no_index,2781.7965468589973
x,no_index,26,3,10,no_index,2133.8802417408056
x,no_index,26,3,11,no_index,5512.776717270099
x,no_index,27,3,43,no_index,4179.0924089989
x,no_index,29,3,12,no_index,2662.174394219159
x,no_index,30,3,28,no_index,5055.727444444446
x,no_index,33,3,29,no_index,5055.727444444466
x,no_index,40,3,39,no_index,5340.428507041692
x,no_index,40,3,42,no_index,5695.281760934869
x,no_index,40,3,48,no_index,6571.289732023439
x,no_index,41,3,13,no_index,5512.776717270098
x,no_index,41,3,32,no_index,5013.428507041695
x,no_index,43,3,5,no_index,9630.768003152978
x,no_index,46,3,38,no_index,5340.428507041692
x,no_index,46,3,41,no_index,5695.281760934869
x,no_index,48,3,35,no_index,5013.428507041695
x,no_index,50,3,33,no_index,3509.477779867322
x,no_index,52,3,17,no_index,5921.435449987996
x,no_index,56,3,45,no_index,5046.272555555555
x,no_index,59,3,36,no_index,5340.428507041693
x,no_index,60,3,31,no_index,5013.428507041695
x,no_index,61,3,40,no_index,5340.428507041706
x,no_index,72,3,24,no_index,4894.9075910011
x,no_index,72,3,50,no_index,4135.092408998905
x,no_index,74,3,7,no_index,3849.092408998904
x,no_index,74,3,22,no_index,4894.9075910011
x,no_index,76,3,14,no_index,5512.776717270303
x,no_index,80,3,47,no_index,7223.494719077356
x,no_index,82,3,15,no_index,5512.776717270099
x,no_index,85,3,23,no_index,3025.296653835538
x,no_index,85,3,25,no_index,1869.610937165562
x,no_index,85,3,27,no_index,5055.727444444446
x,no_index,87,3,6,no_index,5880.053942241177
x,no_index,88,3,16,no_index,5921.435449988016
x,no_index,93,3,19,no_index,5921.435449987996
x,no_index,93,3,21,no_index,4894.9075910011
x,no_index,95,3,46,no_index,7223.494719077356
x,no_index,97,3,18,no_index,5921.435449987996
x,no_index,100,3,26,no_index,5055.727444444446
x,no_index,10,4,36,no_index,5340.428507041692
x,no_index,15,4,10,no_index,2270.823452639704
x,no_index,15,4,15,no_index,2270.8234526397155
x,no_index,15,4,16,no_index,311.6256502762426
x,no_index,18,4,8,no_index,6218.056412509075
x,no_index,19,4,13,no_index,5512.776717270099
x,no_index,19,4,22,no_index,4894.907591001118
x,no_index,22,4,30,no_index,5055.727444444446
x,no_index,27,4,21,no_index,4894.9075910011
x,no_index,31,4,14,no_index,3430.3649645544547
x,no_index,34,4,3,no_index,9630.768003152978
x,no_index,38,4,45,no_index,2871.463553655816
x,no_index,39,4,11,no_index,5512.776717270099
x,no_index,41,4,23,no_index,4894.907591001101
x,no_index,41,4,29,no_index,5055.727444444446
x,no_index,49,4,35,no_index,4350.787832741906
x,no_index,50,4,50,no_index,7223.494719077356
x,no_index,51,4,25,no_index,4894.9075910011
x,no_index,51,4,27,no_index,5055.727444444446
x,no_index,51,4,37,no_index,5340.428507041693
x,no_index,55,4,40,no_index,4878.7950129460805
x,no_index,55,4,41,no_index,5695.281760934867
x,no_index,56,4,26,no_index,5055.727444444446
x,no_index,57,4,19,no_index,5921.435449988015
x,no_index,57,4,24,no_index,4342.136042970309
x,no_index,57,4,32,no_index,5013.428507041695
x,no_index,58,4,38,no_index,5340.428507041695
x,no_index,60,4,44,no_index,5695.281760934869
x,no_index,64,4,34,no_index,5013.428507041695
x,no_index,68,4,28,no_index,5055.727444444446
x,no_index,68,4,31,no_index,5013.428507041695
x,no_index,68,4,39,no_index,5340.428507041692
x,no_index,69,4,12,no_index,5512.776717270099
x,no_index,75,4,4,no_index,9630.768003152978
x,no_index,75,4,7,no_index,5880.053942241177
