variable_name,i,j,l,s,t,value
x,no_index,2,1,35,no_index,9700.282900826453
x,no_index,2,1,41,no_index,9305.717099173547
x,no_index,3,1,38,no_index,21236.882001240785
x,no_index,7,1,45,no_index,9305.717099173547
x,no_index,11,1,24,no_index,12868.082225202954
x,no_index,11,1,27,no_index,5875.917774797046
x,no_index,13,1,5,no_index,9578.399471341494
x,no_index,16,1,49,no_index,9892.876454545498
x,no_index,17,1,11,no_index,9100.3094
x,no_index,18,1,8,no_index,8991.876454545498
x,no_index,18,1,33,no_index,4693.123545454502
x,no_index,19,1,30,no_index,16157.0
x,no_index,21,1,6,no_index,9416.089495454544
x,no_index,23,1,47,no_index,9892.876454545498
x,no_index,24,1,43,no_index,9305.717099173547
x,no_index,25,1,1,no_index,7595.425806152691
x,no_index,25,1,18,no_index,1638.2647938473094
x,no_index,26,1,10,no_index,9416.089495454544
x,no_index,27,1,42,no_index,9074.0
x,no_index,32,1,21,no_index,6381.91050454546
x,no_index,37,1,9,no_index,9416.089495454544
x,no_index,39,1,31,no_index,18009.0
x,no_index,40,1,34,no_index,7714.123545454504
x,no_index,40,1,50,no_index,9892.876454545496
x,no_index,45,1,7,no_index,9416.089495454544
x,no_index,48,1,12,no_index,9100.3094
x,no_index,50,1,32,no_index,4693.123545454504
x,no_index,54,1,15,no_index,9100.3094
x,no_index,54,1,16,no_index,7604.6906
x,no_index,61,1,48,no_index,9892.876454545498
x,no_index,62,1,39,no_index,17475.0
x,no_index,64,1,36,no_index,12897.35809917518
x,no_index,66,1,13,no_index,9100.309400000002
x,no_index,68,1,37,no_index,16102.0
x,no_index,71,1,4,no_index,9578.399471341494
x,no_index,72,1,46,no_index,9030.0
x,no_index,75,1,2,no_index,9578.399471341492
x,no_index,76,1,14,no_index,9100.309400000004
x,no_index,76,1,20,no_index,8747.690599999996
x,no_index,82,1,29,no_index,8229.0
x,no_index,85,1,22,no_index,12184.0
x,no_index,87,1,28,no_index,4775.6906
x,no_index,90,1,44,no_index,9305.717099173547
x,no_index,91,1,3,no_index,9578.399471341494
x,no_index,95,1,40,no_index,17057.0
x,no_index,3,2,37,no_index,2158.117998759216
x,no_index,6,2,3,no_index,8270.0
x,no_index,7,2,47,no_index,9892.876454545498
x,no_index,9,2,12,no_index,9100.3094
x,no_index,10,2,29,no_index,14970.789619832682
x,no_index,10,2,31,no_index,5475.210380167318
x,no_index,23,2,33,no_index,4693.123545454502
x,no_index,29,2,21,no_index,7531.910504545455
x,no_index,30,2,9,no_index,5775.6906
x,no_index,31,2,28,no_index,4280.6906
