variable_name,i,j,l,s,t,value
x,no_index,2,1,22,no_index,1892.4271237103017
x,no_index,7,1,12,no_index,4834.427123710299
x,no_index,7,1,32,no_index,4662.572876289776
x,no_index,7,1,36,no_index,1864.19705464714
x,no_index,9,1,10,no_index,8606.402480120745
x,no_index,10,1,23,no_index,3898.628898635236
x,no_index,11,1,40,no_index,3870.0
x,no_index,12,1,2,no_index,0.3711013648190541
x,no_index,12,1,6,no_index,9016.402480120749
x,no_index,12,1,13,no_index,4834.226418514434
x,no_index,14,1,25,no_index,4097.427123710299
x,no_index,16,1,34,no_index,4662.572876289814
x,no_index,18,1,44,no_index,8764.4271237103
x,no_index,20,1,41,no_index,5903.0
x,no_index,22,1,37,no_index,3870.0
x,no_index,25,1,15,no_index,4834.427123710299
x,no_index,25,1,16,no_index,6010.0
x,no_index,26,1,19,no_index,6010.0
x,no_index,27,1,11,no_index,4834.427123710299
x,no_index,27,1,28,no_index,7068.572876289627
x,no_index,28,1,20,no_index,6010.0
x,no_index,28,1,27,no_index,6597.572876289776
x,no_index,29,1,33,no_index,4662.572876289775
x,no_index,30,1,45,no_index,10495.572876289849
x,no_index,30,1,46,no_index,6979.427123710153
x,no_index,31,1,30,no_index,7410.4271237103
x,no_index,31,1,31,no_index,4662.572876289776
x,no_index,31,1,39,no_index,3870.0
x,no_index,34,1,26,no_index,7569.427123710271
x,no_index,38,1,43,no_index,8743.0
x,no_index,39,1,47,no_index,2045.1165653113449
x,no_index,39,1,48,no_index,2552.3105583989527
x,no_index,40,1,7,no_index,5773.427123710299
x,no_index,40,1,18,no_index,6010.0
x,no_index,40,1,35,no_index,4662.572876289776
x,no_index,42,1,17,no_index,6010.0
x,no_index,42,1,24,no_index,4097.4271237103
x,no_index,43,1,38,no_index,3133.0
x,no_index,44,1,49,no_index,9004.427123710153
x,no_index,45,1,9,no_index,9492.402480120749
x,no_index,45,1,14,no_index,4834.597519879253
x,no_index,46,1,42,no_index,2443.102386980119
x,no_index,46,1,50,no_index,8544.897613019884
x,no_index,47,1,29,no_index,8228.0
x,no_index,48,1,21,no_index,4097.427123710299
x,no_index,4,2,37,no_index,3870.0
x,no_index,4,2,41,no_index,9122.176107859936
x,no_index,5,2,45,no_index,2166.0
x,no_index,5,2,49,no_index,9030.0
x,no_index,6,2,10,no_index,3192.572876289776
x,no_index,6,2,12,no_index,4834.427123710304
x,no_index,8,2,28,no_index,7899.572876289775
x,no_index,10,2,2,no_index,0.2007051958661801
x,no_index,10,2,4,no_index,0.1703961689529682
x,no_index,11,2,50,no_index,8082.0
x,no_index,13,2,19,no_index,6010.0
x,no_index,13,2,29,no_index,6653.0
x,no_index,16,2,6,no_index,6275.427123710299
x,no_index,16,2,17,no_index,6010.0
x,no_index,17,2,9,no_index,10041.572876289702
x,no_index,17,2,15,no_index,4834.4271237102985
x,no_index,19,2,21,no_index,4097.427123710299
x,no_index,20,2,16,no_index,6010.0
x,no_index,21,2,8,no_index,10041.572876289776
x,no_index,24,2,25,no_index,4097.427123710299
x,no_index,24,2,40,no_index,3870.0
x,no_index,25,2,33,no_index,4662.572876289776
x,no_index,27,2,31,no_index,4662.572876289776
x,no_index,28,2,24,no_index,4097.427123710299
x,no_index,29,2,13,no_index,4834.4271237103
x,no_index,32,2,26,no_index,8228.0
x,no_index,33,2,11,no_index,4834.427123710304
x,no_index,34,2,34,no_index,4662.572876289734
x,no_index,35,2,14,no_index,4055.771559670022
x,no_index,35,2,20,no_index,6010.0
x,no_index,35,2,22,no_index,4097.427123710261
x,no_index,35,2,27,no_index,6501.8013166195815
x,no_index,36,2,48,no_index,9030.0
x,no_index,37,2,7,no_index,2361.949945489039
x,no_index,37,2,30,no_index,6382.050054510964
x,no_index,39,2,35,no_index,4662.572876289776
x,no_index,41,2,23,no_index,4097.427123710299
x,no_index,43,2,42,no_index,2198.536455740046
x,no_index,43,2,43,no_index,8297.0364205498
x,no_index,44,2,38,no_index,3870.0
x,no_index,44,2,44,no_index,6408.572876289921
x,no_index,47,2,18,no_index,6010.0
x,no_index,48,2,32,no_index,4662.572876289775
x,no_index,48,2,39,no_index,3870.0
x,no_index,49,2,36,no_index,3870.0
x,no_index,1,3,44,no_index,10001.572876289843
x,no_index,1,3,46,no_index,2524.1776275522534
x,no_index,1,3,47,no_index,6480.249496157901
x,no_index,2,3,18,no_index,6010.0
x,no_index,2,3,34,no_index,4662.5728762897015
x,no_index,3,3,2,no_index,0.1703961689563584
x,no_index,3,3,6,no_index,8269.829603831047
x,no_index,4,3,50,no_index,6507.823892140139
x,no_index,6,3,19,no_index,6010.0
x,no_index,7,3,17,no_index,6010.0
x,no_index,7,3,22,no_index,3074.8029453528616
x,no_index,8,3,12,no_index,4834.427123710226
x,no_index,8,3,20,no_index,6010.0
x,no_index,9,3,14,no_index,4834.4271237103
x,no_index,10,3,16,no_index,6010.0
x,no_index,14,3,7,no_index,9531.1457525794
x,no_index,14,3,15,no_index,4834.4271237103
x,no_index,15,3,41,no_index,9074.0
x,no_index,18,3,33,no_index,4662.572876289775
x,no_index,18,3,37,no_index,3870.0
x,no_index,19,3,10,no_index,5289.145752579404
x,no_index,19,3,11,no_index,4834.4271237103
x,no_index,21,3,32,no_index,4097.427123710179
x,no_index,21,3,38,no_index,3870.0
x,no_index,22,3,43,no_index,4732.572876289919
x,no_index,22,3,49,no_index,9004.427123710155
x,no_index,23,3,8,no_index,8852.572876289629
x,no_index,23,3,24,no_index,4097.427123710299
x,no_index,23,3,27,no_index,8228.0
x,no_index,24,3,26,no_index,5891.572876289776
x,no_index,26,3,29,no_index,8187.0
x,no_index,27,3,25,no_index,4097.427123710299
x,no_index,29,3,36,no_index,3870.0
x,no_index,32,3,21,no_index,3457.0
x,no_index,33,3,9,no_index,8259.145752579401
x,no_index,33,3,23,no_index,4097.427123710299
x,no_index,34,3,40,no_index,3870.0
x,no_index,39,3,39,no_index,3870.0
x,no_index,41,3,30,no_index,3424.0
x,no_index,41,3,31,no_index,4662.572876289701
x,no_index,42,3,28,no_index,6734.5728762897
x,no_index,43,3,13,no_index,4834.427123710299
x,no_index,49,3,42,no_index,9268.572876289918
x,no_index,49,3,48,no_index,9004.427123710155
x,no_index,50,3,35,no_index,4662.572876289774
x,no_index,50,3,45,no_index,7385.427123710226
y,no_index,2,1,22,no_index,1.0
y,no_index,7,1,12,no_index,1.0
y,no_index,7,1,32,no_index,1.0
y,no_index,7,1,36,no_index,1.0
y,no_index,9,1,10,no_index,1.0
y,no_index,10,1,23,no_index,1.0
y,no_index,11,1,40,no_index,1.0
y,no_index,12,1,1,no_index,1.0
y,no_index,12,1,2,no_index,1.0
y,no_index,12,1,3,no_index,1.0
y,no_index,12,1,4,no_index,1.0
y,no_index,12,1,5,no_index,1.0
y,no_index,12,1,6,no_index,1.0
y,no_index,12,1,13,no_index,1.0
y,no_index,14,1,25,no_index,1.0
y,no_index,16,1,34,no_index,1.0
y,no_index,18,1,44,no_index,1.0
y,no_index,20,1,41,no_index,1.0
y,no_index,22,1,37,no_index,1.0
y,no_index,25,1,15,no_index,1.0
y,no_index,25,1,16,no_index,1.0
y,no_index,26,1,19,no_index,1.0
y,no_index,27,1,11,no_index,1.0
y,no_index,27,1,28,no_index,1.0
y,no_index,28,1,20,no_index,1.0
y,no_index,28,1,27,no_index,1.0
y,no_index,29,1,33,no_index,1.0
y,no_index,30,1,45,no_index,1.0
y,no_index,30,1,46,no_index,1.0
y,no_index,31,1,30,no_index,1.0
y,no_index,31,1,31,no_index,1.0
y,no_index,31,1,39,no_index,1.0
y,no_index,34,1,26,no_index,1.0
y,no_index,38,1,43,no_index,1.0
y,no_index,39,1,47,no_index,1.0
y,no_index,39,1,48,no_index,1.0
y,no_index,40,1,7,no_index,1.0
y,no_index,40,1,8,no_index,1.0
y,no_index,40,1,18,no_index,1.0
y,no_index,40,1,35,no_index,1.0
y,no_index,42,1,17,no_index,1.0
y,no_index,42,1,24,no_index,1.0
y,no_index,43,1,38,no_index,1.0
y,no_index,44,1,49,no_index,1.0
y,no_index,45,1,9,no_index,1.0
y,no_index,45,1,14,no_index,1.0
y,no_index,46,1,42,no_index,1.0
y,no_index,46,1,50,no_index,1.0
y,no_index,47,1,29,no_index,1.0
y,no_index,48,1,21,no_index,1.0
y,no_index,4,2,37,no_index,1.0
y,no_index,4,2,41,no_index,1.0
y,no_index,5,2,45,no_index,1.0
y,no_index,5,2,46,no_index,1.0
y,no_index,5,2,47,no_index,1.0
y,no_index,5,2,49,no_index,1.0
y,no_index,6,2,10,no_index,1.0
y,no_index,6,2,12,no_index,1.0
y,no_index,8,2,28,no_index,1.0
y,no_index,10,2,1,no_index,1.0
y,no_index,10,2,2,no_index,1.0
y,no_index,10,2,3,no_index,1.0
y,no_index,10,2,4,no_index,1.0
y,no_index,10,2,5,no_index,1.0
y,no_index,11,2,50,no_index,1.0
y,no_index,13,2,19,no_index,1.0
y,no_index,13,2,29,no_index,1.0
y,no_index,16,2,6,no_index,1.0
y,no_index,16,2,17,no_index,1.0
y,no_index,17,2,9,no_index,1.0
y,no_index,17,2,15,no_index,1.0
y,no_index,19,2,21,no_index,1.0
y,no_index,20,2,16,no_index,1.0
y,no_index,21,2,8,no_index,1.0
y,no_index,24,2,25,no_index,1.0
y,no_index,24,2,40,no_index,1.0
y,no_index,25,2,33,no_index,1.0
y,no_index,27,2,31,no_index,1.0
y,no_index,28,2,24,no_index,1.0
y,no_index,29,2,13,no_index,1.0
y,no_index,32,2,26,no_index,1.0
y,no_index,33,2,11,no_index,1.0
y,no_index,34,2,34,no_index,1.0
y,no_index,35,2,14,no_index,1.0
y,no_index,35,2,20,no_index,1.0
y,no_index,35,2,22,no_index,1.0
y,no_index,35,2,27,no_index,1.0
y,no_index,36,2,48,no_index,1.0
y,no_index,37,2,7,no_index,1.0
y,no_index,37,2,30,no_index,1.0
y,no_index,39,2,35,no_index,1.0
y,no_index,41,2,23,no_index,1.0
y,no_index,43,2,42,no_index,1.0
y,no_index,43,2,43,no_index,1.0
y,no_index,44,2,38,no_index,1.0
y,no_index,44,2,44,no_index,1.0
y,no_index,47,2,18,no_index,1.0
y,no_index,48,2,32,no_index,1.0
y,no_index,48,2,39,no_index,1.0
y,no_index,49,2,36,no_index,1.0
y,no_index,1,3,44,no_index,1.0
y,no_index,1,3,46,no_index,1.0
y,no_index,1,3,47,no_index,1.0
y,no_index,2,3,18,no_index,1.0
y,no_index,2,3,34,no_index,1.0
y,no_index,3,3,1,no_index,1.0
y,no_index,3,3,2,no_index,1.0
y,no_index,3,3,3,no_index,1.0
y,no_index,3,3,4,no_index,1.0
y,no_index,3,3,5,no_index,1.0
y,no_index,3,3,6,no_index,1.0
y,no_index,4,3,50,no_index,1.0
y,no_index,6,3,19,no_index,1.0
y,no_index,7,3,17,no_index,1.0
y,no_index,7,3,22,no_index,1.0
y,no_index,8,3,12,no_index,1.0
y,no_index,8,3,20,no_index,1.0
y,no_index,9,3,14,no_index,1.0
y,no_index,10,3,16,no_index,1.0
y,no_index,14,3,7,no_index,1.0
y,no_index,14,3,15,no_index,1.0
y,no_index,15,3,41,no_index,1.0
y,no_index,18,3,33,no_index,1.0
y,no_index,18,3,37,no_index,1.0
y,no_index,19,3,10,no_index,1.0
y,no_index,19,3,11,no_index,1.0
y,no_index,21,3,32,no_index,1.0
y,no_index,21,3,38,no_index,1.0
y,no_index,22,3,43,no_index,1.0
y,no_index,22,3,49,no_index,1.0
y,no_index,23,3,8,no_index,1.0
y,no_index,23,3,24,no_index,1.0
y,no_index,23,3,27,no_index,1.0
y,no_index,24,3,26,no_index,1.0
y,no_index,26,3,29,no_index,1.0
y,no_index,27,3,25,no_index,1.0
y,no_index,29,3,36,no_index,1.0
y,no_index,32,3,21,no_index,1.0
y,no_index,33,3,9,no_index,1.0
y,no_index,33,3,23,no_index,1.0
y,no_index,34,3,40,no_index,1.0
y,no_index,39,3,39,no_index,1.0
y,no_index,41,3,30,no_index,1.0
y,no_index,41,3,31,no_index,1.0
y,no_index,42,3,28,no_index,1.0
y,no_index,43,3,13,no_index,1.0
y,no_index,49,3,42,no_index,1.0
y,no_index,49,3,48,no_index,1.0
y,no_index,50,3,35,no_index,1.0
y,no_index,50,3,45,no_index,1.0
wm,no_index,no_index,no_index,no_index,1,105002.6574011014
wm,no_index,no_index,no_index,no_index,3,33265.84901741275
wm,no_index,no_index,no_index,no_index,4,14853.569999999992
wm,no_index,no_index,no_index,no_index,5,47609.01267148834
wm,no_index,no_index,no_index,no_index,6,2.0736479200422764e-10
wm,no_index,no_index,no_index,no_index,7,35630.12260823308
wm,no_index,no_index,no_index,no_index,8,49696.37294535285
wm,no_index,no_index,no_index,no_index,9,1.0049916454590856e-10
wm,no_index,no_index,no_index,no_index,10,16214.2857525789
wb,no_index,9,no_index,no_index,no_index,0.1703961689545394
z,2,10,1,23,no_index,1.0
z,7,12,1,13,no_index,1.0
z,7,22,1,37,no_index,1.0
z,7,29,1,33,no_index,1.0
z,9,27,1,11,no_index,1.0
z,10,42,1,24,no_index,1.0
z,11,20,1,41,no_index,1.0
z,12,12,1,1,no_index,1.0
z,12,12,1,2,no_index,1.0
z,12,12,1,3,no_index,1.0
z,12,12,1,4,no_index,1.0
z,12,12,1,5,no_index,1.0
z,12,12,1,6,no_index,1.0
z,12,40,1,7,no_index,1.0
z,12,45,1,14,no_index,1.0
z,14,34,1,26,no_index,1.0
z,16,40,1,35,no_index,1.0
z,18,30,1,45,no_index,1.0
z,20,46,1,42,no_index,1.0
z,22,43,1,38,no_index,1.0
z,25,25,1,16,no_index,1.0
z,25,42,1,17,no_index,1.0
z,26,28,1,20,no_index,1.0
z,27,7,1,12,no_index,1.0
z,27,47,1,29,no_index,1.0
z,28,27,1,28,no_index,1.0
z,28,48,1,21,no_index,1.0
z,29,16,1,34,no_index,1.0
z,30,30,1,46,no_index,1.0
z,30,39,1,47,no_index,1.0
z,31,7,1,32,no_index,1.0
z,31,11,1,40,no_index,1.0
z,31,31,1,31,no_index,1.0
z,34,28,1,27,no_index,1.0
z,38,18,1,44,no_index,1.0
z,39,39,1,48,no_index,1.0
z,39,44,1,49,no_index,1.0
z,40,7,1,36,no_index,1.0
z,40,26,1,19,no_index,1.0
z,40,40,1,8,no_index,1.0
z,40,45,1,9,no_index,1.0
z,42,14,1,25,no_index,1.0
z,42,40,1,18,no_index,1.0
z,43,31,1,39,no_index,1.0
z,44,46,1,50,no_index,1.0
z,45,9,1,10,no_index,1.0
z,45,25,1,15,no_index,1.0
z,46,38,1,43,no_index,1.0
z,47,31,1,30,no_index,1.0
z,48,2,1,22,no_index,1.0
z,4,43,2,42,no_index,1.0
z,4,44,2,38,no_index,1.0
z,5,5,2,46,no_index,1.0
z,5,5,2,47,no_index,1.0
z,5,11,2,50,no_index,1.0
z,5,36,2,48,no_index,1.0
z,6,29,2,13,no_index,1.0
z,6,33,2,11,no_index,1.0
z,8,13,2,29,no_index,1.0
z,10,10,2,1,no_index,1.0
z,10,10,2,2,no_index,1.0
z,10,10,2,3,no_index,1.0
z,10,10,2,4,no_index,1.0
z,10,10,2,5,no_index,1.0
z,10,16,2,6,no_index,1.0
z,13,35,2,20,no_index,1.0
z,13,37,2,30,no_index,1.0
z,16,37,2,7,no_index,1.0
z,16,47,2,18,no_index,1.0
z,17,6,2,10,no_index,1.0
z,17,20,2,16,no_index,1.0
z,19,35,2,22,no_index,1.0
z,20,16,2,17,no_index,1.0
z,21,17,2,9,no_index,1.0
z,24,4,2,41,no_index,1.0
z,24,32,2,26,no_index,1.0
z,25,34,2,34,no_index,1.0
z,27,48,2,32,no_index,1.0
z,28,24,2,25,no_index,1.0
z,29,35,2,14,no_index,1.0
z,32,35,2,27,no_index,1.0
z,33,6,2,12,no_index,1.0
z,34,39,2,35,no_index,1.0
z,35,8,2,28,no_index,1.0
z,35,17,2,15,no_index,1.0
z,35,19,2,21,no_index,1.0
z,35,41,2,23,no_index,1.0
z,36,5,2,49,no_index,1.0
z,37,21,2,8,no_index,1.0
z,37,27,2,31,no_index,1.0
z,39,49,2,36,no_index,1.0
z,41,28,2,24,no_index,1.0
z,43,43,2,43,no_index,1.0
z,43,44,2,44,no_index,1.0
z,44,5,2,45,no_index,1.0
z,44,48,2,39,no_index,1.0
z,47,13,2,19,no_index,1.0
z,48,24,2,40,no_index,1.0
z,48,25,2,33,no_index,1.0
z,49,4,2,37,no_index,1.0
z,1,1,3,47,no_index,1.0
z,1,49,3,48,no_index,1.0
z,1,50,3,45,no_index,1.0
z,2,6,3,19,no_index,1.0
z,2,50,3,35,no_index,1.0
z,3,3,3,1,no_index,1.0
z,3,3,3,2,no_index,1.0
z,3,3,3,3,no_index,1.0
z,3,3,3,4,no_index,1.0
z,3,3,3,5,no_index,1.0
z,3,3,3,6,no_index,1.0
z,3,14,3,7,no_index,1.0
z,6,8,3,20,no_index,1.0
z,7,2,3,18,no_index,1.0
z,7,33,3,23,no_index,1.0
z,8,32,3,21,no_index,1.0
z,8,43,3,13,no_index,1.0
z,9,14,3,15,no_index,1.0
z,10,7,3,17,no_index,1.0
z,14,10,3,16,no_index,1.0
z,14,23,3,8,no_index,1.0
z,15,49,3,42,no_index,1.0
z,18,2,3,34,no_index,1.0
z,18,21,3,38,no_index,1.0
z,19,8,3,12,no_index,1.0
z,19,19,3,11,no_index,1.0
z,21,18,3,33,no_index,1.0
z,21,39,3,39,no_index,1.0
z,22,1,3,44,no_index,1.0
z,22,4,3,50,no_index,1.0
z,23,27,3,25,no_index,1.0
z,23,33,3,9,no_index,1.0
z,23,42,3,28,no_index,1.0
z,24,23,3,27,no_index,1.0
z,26,41,3,30,no_index,1.0
z,27,24,3,26,no_index,1.0
z,29,18,3,37,no_index,1.0
z,32,7,3,22,no_index,1.0
z,33,19,3,10,no_index,1.0
z,33,23,3,24,no_index,1.0
z,34,15,3,41,no_index,1.0
z,39,34,3,40,no_index,1.0
z,41,21,3,32,no_index,1.0
z,41,41,3,31,no_index,1.0
z,42,26,3,29,no_index,1.0
z,43,9,3,14,no_index,1.0
z,49,22,3,43,no_index,1.0
z,49,22,3,49,no_index,1.0
z,50,1,3,46,no_index,1.0
z,50,29,3,36,no_index,1.0
theta,no_index,no_index,no_index,no_index,no_index,221943133.1966991
alpha,no_index,no_index,no_index,no_index,1,0.0192972709705957
alpha,no_index,no_index,no_index,no_index,2,522.1617895670606
alpha,no_index,no_index,no_index,no_index,3,251.3902104329356
alpha,no_index,no_index,no_index,no_index,4,312.5199999999961
alpha,no_index,no_index,no_index,no_index,5,213.06621043293555
alpha,no_index,no_index,no_index,no_index,6,427.8560000000039
alpha,no_index,no_index,no_index,no_index,7,242.45378956706836
alpha,no_index,no_index,no_index,no_index,8,201.23999999999612
alpha,no_index,no_index,no_index,no_index,9,545.7697895670719
alpha,no_index,no_index,no_index,no_index,10,469.5599999999972
