variable_name,i,j,l,s,t,value
x,no_index,1,1,10,no_index,5527.327778746873
x,no_index,3,1,25,no_index,5144.836110626566
x,no_index,6,1,49,no_index,7700.0
x,no_index,8,1,7,no_index,5527.327778746873
x,no_index,10,1,11,no_index,7778.327778746872
x,no_index,10,1,27,no_index,5820.836110626563
x,no_index,17,1,32,no_index,4851.083573943437
x,no_index,25,1,6,no_index,5527.327778746873
x,no_index,25,1,18,no_index,4203.836110626562
x,no_index,25,1,24,no_index,5144.836110626566
x,no_index,26,1,44,no_index,4594.836110626562
x,no_index,27,1,2,no_index,2352.7929467872127
x,no_index,27,1,5,no_index,5917.207053212786
x,no_index,28,1,31,no_index,5601.836110626566
x,no_index,30,1,45,no_index,9907.0
x,no_index,30,1,47,no_index,7700.0
x,no_index,35,1,48,no_index,7429.212070558907
x,no_index,36,1,16,no_index,5818.836110626564
x,no_index,45,1,50,no_index,7700.0
x,no_index,50,1,13,no_index,1727.044655863985
x,no_index,50,1,30,no_index,5820.836110626563
x,no_index,51,1,9,no_index,5527.327778746873
x,no_index,54,1,36,no_index,2056.9943707160764
x,no_index,56,1,12,no_index,3216.672221253126
x,no_index,57,1,1,no_index,8270.0
x,no_index,63,1,22,no_index,4493.55295220786
x,no_index,63,1,28,no_index,2198.9623764987355
x,no_index,63,1,29,no_index,2025.188689149024
x,no_index,64,1,26,no_index,5820.836110626563
x,no_index,65,1,42,no_index,9907.0
x,no_index,66,1,43,no_index,9907.0
x,no_index,67,1,15,no_index,2362.663157935329
x,no_index,70,1,17,no_index,5818.836110626564
x,no_index,73,1,33,no_index,5601.836110626566
x,no_index,73,1,37,no_index,7100.327778746872
x,no_index,73,1,41,no_index,3250.78173250756
x,no_index,1,2,2,no_index,8270.0
x,no_index,4,2,16,no_index,4507.744160405452
x,no_index,5,2,4,no_index,8270.0
x,no_index,6,2,33,no_index,1978.756049313426
x,no_index,8,2,15,no_index,8509.672221253128
x,no_index,10,2,21,no_index,5144.836110626566
x,no_index,15,2,3,no_index,8270.0
x,no_index,16,2,22,no_index,2429.9449977478416
x,no_index,17,2,26,no_index,1310.544139831567
x,no_index,18,2,27,no_index,3077.3277787468687
x,no_index,19,2,31,no_index,3484.0483681165288
x,no_index,20,2,19,no_index,4536.672221253129
x,no_index,21,2,18,no_index,4465.692005372481
x,no_index,23,2,24,no_index,4767.327778746871
x,no_index,23,2,32,no_index,5601.836110626566
x,no_index,24,2,6,no_index,5527.327778746873
x,no_index,27,2,12,no_index,1786.5442355482974
x,no_index,31,2,13,no_index,9699.32777874687
x,no_index,31,2,20,no_index,5818.836110626564
x,no_index,32,2,50,no_index,7700.0
x,no_index,34,2,45,no_index,8987.639760244077
x,no_index,35,2,41,no_index,2220.787929441093
x,no_index,38,2,25,no_index,2400.82789670648
x,no_index,39,2,35,no_index,5601.836110626566
x,no_index,41,2,23,no_index,5144.836110626566
x,no_index,42,2,28,no_index,5820.836110626563
x,no_index,51,2,14,no_index,6922.927463851356
x,no_index,52,2,30,no_index,5820.836110626563
x,no_index,53,2,11,no_index,9699.32777874687
x,no_index,57,2,9,no_index,5527.327778746873
x,no_index,58,2,37,no_index,6966.316196274031
x,no_index,59,2,34,no_index,5601.836110626566
x,no_index,59,2,40,no_index,7100.327778746872
x,no_index,63,2,29,no_index,1596.6850449788035
x,no_index,64,2,17,no_index,5876.327778746872
x,no_index,66,2,36,no_index,1964.7020779618235
x,no_index,66,2,49,no_index,7411.297922038175
x,no_index,67,2,1,no_index,8270.0
x,no_index,68,2,38,no_index,1690.7282052113187
x,no_index,68,2,39,no_index,1597.2717947886822
x,no_index,68,2,46,no_index,1690.7282052113078
x,no_index,68,2,48,no_index,6009.271794788692
x,no_index,70,2,7,no_index,5527.327778746873
x,no_index,74,2,8,no_index,2354.3488258156917
x,no_index,4,3,31,no_index,2236.419728967985
x,no_index,9,3,13,no_index,9699.32777874687
x,no_index,11,3,2,no_index,8270.0
x,no_index,11,3,6,no_index,5171.0
x,no_index,12,3,8,no_index,3182.0
x,no_index,16,3,17,no_index,3001.789063495245
x,no_index,17,3,14,no_index,1499.0803154299992
x,no_index,17,3,26,no_index,1499.0803154300002
x,no_index,17,3,28,no_index,3011.211655364996
x,no_index,18,3,24,no_index,5144.836110626566
x,no_index,26,3,33,no_index,5601.836110626566
x,no_index,26,3,37,no_index,7100.327778746872
x,no_index,29,3,9,no_index,5527.327778746873
x,no_index,29,3,38,no_index,6660.836110626565
x,no_index,36,3,11,no_index,6721.163889373436
x,no_index,40,3,21,no_index,5144.836110626566
x,no_index,41,3,30,no_index,5820.836110626563
x,no_index,44,3,40,no_index,7100.327778746872
x,no_index,44,3,42,no_index,6266.672221253128
x,no_index,46,3,45,no_index,9775.0
x,no_index,46,3,49,no_index,7700.0
x,no_index,48,3,35,no_index,3939.569690603702
x,no_index,48,3,36,no_index,7100.327778746872
x,no_index,50,3,16,no_index,4137.119233509452
x,no_index,53,3,22,no_index,5144.836110626566
x,no_index,53,3,27,no_index,5820.836110626563
x,no_index,57,3,15,no_index,8617.672221253128
x,no_index,63,3,32,no_index,1869.6109371655773
x,no_index,67,3,7,no_index,3694.336842064673
x,no_index,69,3,23,no_index,2826.253702416174
x,no_index,70,3,12,no_index,2379.836110626564
x,no_index,71,3,18,no_index,5818.836110626564
x,no_index,74,3,1,no_index,8270.0
x,no_index,75,3,34,no_index,4369.506514805268
x,no_index,75,3,44,no_index,1857.657374568169
x,no_index,2,4,37,no_index,7100.327778746872
x,no_index,2,4,41,no_index,4205.672221253128
x,no_index,2,4,46,no_index,1900.5059457549503
x,no_index,2,4,48,no_index,5799.4940542450495
x,no_index,3,4,31,no_index,5601.836110626566
x,no_index,16,4,35,no_index,1355.4246284055644
x,no_index,28,4,15,no_index,6311.163889373434
x,no_index,32,4,22,no_index,5063.0
x,no_index,33,4,4,no_index,8270.0
x,no_index,33,4,8,no_index,5527.327778746873
x,no_index,33,4,14,no_index,7380.672221253129
x,no_index,40,4,16,no_index,5818.836110626564
x,no_index,41,4,20,no_index,5739.327778746871
x,no_index,42,4,44,no_index,1722.1868005812871
x,no_index,42,4,45,no_index,2558.9770887921504
x,no_index,52,4,34,no_index,3180.8361106265647
x,no_index,52,4,36,no_index,7100.327778746872
x,no_index,59,4,30,no_index,5820.836110626563
x,no_index,61,4,32,no_index,1365.90667127728
x,no_index,65,4,17,no_index,5818.836110626564
x,no_index,69,4,18,no_index,3272.327778746871
x,no_index,69,4,23,no_index,2318.582408210392
x,no_index,69,4,26,no_index,2318.582408210392
x,no_index,69,4,28,no_index,3502.253702416172
x,no_index,71,4,25,no_index,4728.836110626566
x,no_index,74,4,21,no_index,4002.672221253128
x,no_index,1,5,19,no_index,4084.672221253125
x,no_index,3,5,39,no_index,7100.327778746872
x,no_index,13,5,2,no_index,7976.381548091967
x,no_index,13,5,17,no_index,1932.6184519080389
x,no_index,15,5,11,no_index,1815.1889152327656
x,no_index,18,5,32,no_index,5601.836110626566
x,no_index,19,5,42,no_index,5872.951631883471
x,no_index,21,5,10,no_index,5527.327778746873
x,no_index,21,5,12,no_index,8469.980215880647
x,no_index,22,5,33,no_index,5601.836110626566
x,no_index,24,5,18,no_index,5818.836110626564
x,no_index,27,5,9,no_index,4164.455764451701
x,no_index,31,5,21,no_index,5144.836110626566
x,no_index,31,5,29,no_index,2326.0
x,no_index,38,5,20,no_index,5818.836110626564
x,no_index,38,5,22,no_index,2287.9433992764903
x,no_index,39,5,25,no_index,2776.3277787468705
x,no_index,43,5,43,no_index,9907.0
x,no_index,45,5,40,no_index,1727.5998603672742
x,no_index,45,5,41,no_index,9905.400139632726
x,no_index,47,5,28,no_index,1550.8828188402786
x,no_index,47,5,30,no_index,4269.953291786284
x,no_index,47,5,31,no_index,5086.281070533149
x,no_index,47,5,44,no_index,1550.8828188402877
x,no_index,48,5,27,no_index,4903.102530649426
x,no_index,55,5,1,no_index,6057.188451908033
x,no_index,58,5,45,no_index,1776.6838037259683
x,no_index,61,5,34,no_index,4064.093328722721
x,no_index,61,5,49,no_index,7700.0
x,no_index,62,5,7,no_index,5527.327778746873
x,no_index,62,5,13,no_index,5099.836110626564
x,no_index,62,5,16,no_index,5818.836110626564
x,no_index,64,5,23,no_index,5144.836110626566
x,no_index,65,5,24,no_index,2737.163889373436
x,no_index,72,5,38,no_index,7100.327778746872
x,no_index,73,5,46,no_index,6190.054378119004
x,no_index,74,5,8,no_index,3172.9789529311824
x,no_index,75,5,26,no_index,5820.836110626563
x,no_index,4,6,26,no_index,5820.836110626563
x,no_index,6,6,41,no_index,9821.243950686574
x,no_index,7,6,45,no_index,3496.0
x,no_index,7,6,46,no_index,7700.0
x,no_index,9,6,24,no_index,5144.836110626566
x,no_index,9,6,32,no_index,5601.836110626566
x,no_index,12,6,5,no_index,8270.0
x,no_index,14,6,33,no_index,5601.836110626566
x,no_index,14,6,37,no_index,6350.163889373434
x,no_index,15,6,8,no_index,3765.811084767236
x,no_index,16,6,39,no_index,5875.8413103513485
