variable_name,i,j,l,s,t,value
x,no_index,1,1,20,no_index,1838.4132287041284
x,no_index,2,1,45,no_index,1910.1297318337056
x,no_index,7,1,34,no_index,10507.899938481662
x,no_index,7,1,49,no_index,8992.100061518338
x,no_index,10,1,23,no_index,10257.916041383283
x,no_index,14,1,7,no_index,11452.0
x,no_index,16,1,41,no_index,11583.512989656638
x,no_index,18,1,14,no_index,10715.36706034478
x,no_index,19,1,11,no_index,10715.367060344774
x,no_index,21,1,6,no_index,12171.0
x,no_index,22,1,22,no_index,9334.371486082102
x,no_index,22,1,27,no_index,2117.411867745841
x,no_index,22,1,30,no_index,2372.2166461720644
x,no_index,23,1,50,no_index,12137.472834745164
x,no_index,26,1,8,no_index,13294.805375285872
x,no_index,27,1,44,no_index,9074.0
x,no_index,32,1,13,no_index,10715.367060344774
x,no_index,33,1,40,no_index,10188.083958616717
x,no_index,34,1,3,no_index,11442.170278887796
x,no_index,37,1,19,no_index,11869.0
x,no_index,39,1,17,no_index,12378.89459430667
x,no_index,40,1,33,no_index,10507.899938481662
x,no_index,40,1,43,no_index,7099.100061518336
x,no_index,41,1,12,no_index,10715.367060344774
x,no_index,43,1,2,no_index,11442.170278887796
x,no_index,48,1,18,no_index,12378.89459430667
x,no_index,49,1,29,no_index,13607.382606302224
x,no_index,51,1,31,no_index,10507.899938481662
x,no_index,54,1,21,no_index,10257.916041383283
x,no_index,58,1,36,no_index,9907.0
x,no_index,60,1,38,no_index,10188.083958616717
x,no_index,60,1,42,no_index,3178.9160413832838
x,no_index,61,1,26,no_index,13607.382606302224
x,no_index,61,1,48,no_index,5725.617393697776
x,no_index,69,1,24,no_index,10257.916041383283
x,no_index,71,1,4,no_index,11442.170278887796
x,no_index,73,1,1,no_index,9737.0
x,no_index,76,1,25,no_index,10257.916041383283
x,no_index,82,1,15,no_index,8229.0
x,no_index,84,1,9,no_index,2355.3233914824013
x,no_index,84,1,10,no_index,10939.48198380347
x,no_index,88,1,16,no_index,12378.89459430667
x,no_index,90,1,37,no_index,10188.083958616717
x,no_index,90,1,46,no_index,9094.916041383283
x,no_index,91,1,5,no_index,11442.170278887796
x,no_index,92,1,47,no_index,10988.0
x,no_index,98,1,32,no_index,10507.899938481662
x,no_index,99,1,35,no_index,10507.899938481662
x,no_index,1,2,14,no_index,3327.1893662644743
x,no_index,1,2,21,no_index,10257.916041383283
x,no_index,2,2,25,no_index,2043.44340545894
x,no_index,2,2,29,no_index,4544.526924225695
x,no_index,2,2,33,no_index,10507.89993848166
x,no_index,4,2,34,no_index,10507.899938481656
x,no_index,5,2,22,no_index,2031.8336118596235
x,no_index,6,2,3,no_index,8270.0
x,no_index,10,2,37,no_index,10188.083958616717
x,no_index,17,2,5,no_index,11442.170278887796
x,no_index,20,2,39,no_index,10188.083958616717
x,no_index,28,2,27,no_index,13607.382606302224
x,no_index,30,2,9,no_index,13294.805375285872
x,no_index,35,2,17,no_index,12378.89459430667
x,no_index,38,2,12,no_index,10715.367060344774
x,no_index,39,2,10,no_index,5630.10540569333
x,no_index,41,2,19,no_index,12273.632939655228
x,no_index,44,2,2,no_index,10920.083958616717
x,no_index,52,2,28,no_index,13607.382606302224
x,no_index,53,2,13,no_index,10405.083958616717
x,no_index,53,2,23,no_index,10257.916041383283
x,no_index,55,2,49,no_index,12137.472834745164
x,no_index,56,2,43,no_index,10102.0
x,no_index,62,2,36,no_index,10188.083958616717
x,no_index,62,2,48,no_index,7286.916041383283
x,no_index,65,2,11,no_index,9927.2632751272
x,no_index,65,2,16,no_index,2267.736724872801
x,no_index,68,2,38,no_index,10188.083958616717
x,no_index,70,2,41,no_index,10530.0
x,no_index,71,2,6,no_index,9890.829721112204
x,no_index,74,2,8,no_index,8744.0
x,no_index,75,2,1,no_index,9120.194624714131
x,no_index,77,2,50,no_index,9003.0
x,no_index,79,2,26,no_index,13607.382606302224
x,no_index,80,2,45,no_index,10705.527165254836
x,no_index,80,2,47,no_index,12137.472834745164
x,no_index,81,2,4,no_index,11374.0
x,no_index,83,2,42,no_index,11583.512989656638
x,no_index,85,2,24,no_index,10257.916041383283
x,no_index,89,2,44,no_index,8274.916041383285
x,no_index,94,2,20,no_index,12378.89459430667
x,no_index,97,2,40,no_index,10188.083958616717
x,no_index,98,2,46,no_index,11635.100061518338
x,no_index,100,2,30,no_index,1638.1582617798867
x,no_index,100,2,31,no_index,8771.68347644023
x,no_index,100,2,35,no_index,1638.158261779883
x,no_index,1,3,4,no_index,1229.2406818240613
x,no_index,1,3,8,no_index,1229.2406818240524
x,no_index,3,3,27,no_index,13607.382606302224
x,no_index,3,3,38,no_index,9787.617393697776
x,no_index,4,3,39,no_index,7339.100061518344
x,no_index,5,3,26,no_index,10533.166388140377
x,no_index,8,3,45,no_index,11196.0
x,no_index,9,3,18,no_index,3779.0839586167167
x,no_index,9,3,21,no_index,10257.916041383283
x,no_index,11,3,14,no_index,8486.083958616717
x,no_index,11,3,25,no_index,10257.916041383283
x,no_index,12,3,11,no_index,10715.367060344774
x,no_index,13,3,1,no_index,11442.170278887796
x,no_index,15,3,2,no_index,9909.0
x,no_index,24,3,41,no_index,9357.0
x,no_index,25,3,10,no_index,7618.632939655226
x,no_index,25,3,13,no_index,10715.367060344774
x,no_index,29,3,30,no_index,6440.100061518338
x,no_index,29,3,31,no_index,10507.899938481662
x,no_index,31,3,15,no_index,10715.367060344774
x,no_index,36,3,17,no_index,5445.617393697776
x,no_index,36,3,29,no_index,13607.382606302224
x,no_index,42,3,47,no_index,12137.472834745164
x,no_index,44,3,23,no_index,10257.916041383283
x,no_index,45,3,9,no_index,13294.805375285872
x,no_index,46,3,42,no_index,11583.512989656638
x,no_index,47,3,46,no_index,1855.3470916552224
x,no_index,47,3,48,no_index,7794.652908344786
x,no_index,50,3,44,no_index,11583.512989656638
x,no_index,55,3,32,no_index,10507.899938481662
x,no_index,57,3,24,no_index,10257.916041383283
x,no_index,59,3,36,no_index,10188.083958616717
x,no_index,63,3,34,no_index,10507.899938481663
x,no_index,64,3,33,no_index,10507.899938481662
x,no_index,66,3,22,no_index,10257.916041383283
x,no_index,67,3,19,no_index,12378.89459430667
x,no_index,69,3,12,no_index,10407.083958616717
x,no_index,72,3,49,no_index,9030.0
x,no_index,75,3,6,no_index,13294.805375285869
x,no_index,76,3,40,no_index,7590.083958616717
x,no_index,78,3,43,no_index,8743.0
x,no_index,86,3,20,no_index,12378.89459430667
x,no_index,87,3,7,no_index,13294.805375285872
x,no_index,89,3,37,no_index,10188.083958616717
x,no_index,93,3,28,no_index,13607.382606302224
x,no_index,95,3,35,no_index,10507.899938481662
x,no_index,95,3,50,no_index,6549.100061518338
x,no_index,96,3,16,no_index,12378.89459430667
x,no_index,99,3,3,no_index,7292.100061518338
y,no_index,1,1,20,no_index,1.0
y,no_index,2,1,45,no_index,1.0
y,no_index,7,1,34,no_index,1.0
y,no_index,7,1,49,no_index,1.0
y,no_index,10,1,23,no_index,1.0
y,no_index,14,1,7,no_index,1.0
y,no_index,16,1,41,no_index,1.0
y,no_index,18,1,14,no_index,1.0
y,no_index,19,1,11,no_index,1.0
y,no_index,21,1,6,no_index,1.0
y,no_index,22,1,22,no_index,1.0
y,no_index,22,1,27,no_index,1.0
y,no_index,22,1,28,no_index,1.0
y,no_index,22,1,30,no_index,1.0
y,no_index,23,1,50,no_index,1.0
y,no_index,26,1,8,no_index,1.0
y,no_index,27,1,44,no_index,1.0
y,no_index,32,1,13,no_index,1.0
y,no_index,33,1,40,no_index,1.0
y,no_index,34,1,3,no_index,1.0
y,no_index,37,1,19,no_index,1.0
y,no_index,39,1,17,no_index,1.0
y,no_index,40,1,33,no_index,1.0
y,no_index,40,1,43,no_index,1.0
y,no_index,41,1,12,no_index,1.0
y,no_index,43,1,2,no_index,1.0
y,no_index,48,1,18,no_index,1.0
y,no_index,49,1,29,no_index,1.0
y,no_index,51,1,31,no_index,1.0
y,no_index,54,1,21,no_index,1.0
y,no_index,58,1,36,no_index,1.0
y,no_index,60,1,38,no_index,1.0
y,no_index,60,1,39,no_index,1.0
y,no_index,60,1,42,no_index,1.0
y,no_index,61,1,26,no_index,1.0
y,no_index,61,1,48,no_index,1.0
y,no_index,69,1,24,no_index,1.0
y,no_index,71,1,4,no_index,1.0
y,no_index,73,1,1,no_index,1.0
y,no_index,76,1,25,no_index,1.0
y,no_index,82,1,15,no_index,1.0
y,no_index,84,1,9,no_index,1.0
y,no_index,84,1,10,no_index,1.0
y,no_index,88,1,16,no_index,1.0
y,no_index,90,1,37,no_index,1.0
y,no_index,90,1,46,no_index,1.0
y,no_index,91,1,5,no_index,1.0
y,no_index,92,1,47,no_index,1.0
y,no_index,98,1,32,no_index,1.0
y,no_index,99,1,35,no_index,1.0
y,no_index,1,2,14,no_index,1.0
y,no_index,1,2,15,no_index,1.0
y,no_index,1,2,21,no_index,1.0
y,no_index,2,2,25,no_index,1.0
y,no_index,2,2,29,no_index,1.0
y,no_index,2,2,33,no_index,1.0
y,no_index,4,2,34,no_index,1.0
y,no_index,5,2,22,no_index,1.0
y,no_index,6,2,3,no_index,1.0
y,no_index,10,2,37,no_index,1.0
y,no_index,17,2,5,no_index,1.0
y,no_index,20,2,39,no_index,1.0
y,no_index,28,2,27,no_index,1.0
y,no_index,30,2,9,no_index,1.0
y,no_index,35,2,17,no_index,1.0
y,no_index,35,2,18,no_index,1.0
y,no_index,38,2,12,no_index,1.0
y,no_index,39,2,10,no_index,1.0
y,no_index,41,2,19,no_index,1.0
y,no_index,44,2,2,no_index,1.0
y,no_index,52,2,28,no_index,1.0
y,no_index,53,2,13,no_index,1.0
y,no_index,53,2,23,no_index,1.0
y,no_index,55,2,49,no_index,1.0
y,no_index,56,2,43,no_index,1.0
y,no_index,62,2,36,no_index,1.0
y,no_index,62,2,48,no_index,1.0
y,no_index,65,2,11,no_index,1.0
y,no_index,65,2,16,no_index,1.0
y,no_index,68,2,38,no_index,1.0
y,no_index,70,2,41,no_index,1.0
y,no_index,71,2,6,no_index,1.0
y,no_index,71,2,7,no_index,1.0
y,no_index,74,2,8,no_index,1.0
y,no_index,75,2,1,no_index,1.0
y,no_index,77,2,50,no_index,1.0
y,no_index,79,2,26,no_index,1.0
y,no_index,80,2,45,no_index,1.0
y,no_index,80,2,47,no_index,1.0
y,no_index,81,2,4,no_index,1.0
y,no_index,83,2,42,no_index,1.0
y,no_index,85,2,24,no_index,1.0
y,no_index,89,2,44,no_index,1.0
y,no_index,94,2,20,no_index,1.0
y,no_index,97,2,40,no_index,1.0
y,no_index,98,2,46,no_index,1.0
y,no_index,100,2,30,no_index,1.0
y,no_index,100,2,31,no_index,1.0
y,no_index,100,2,32,no_index,1.0
y,no_index,100,2,35,no_index,1.0
y,no_index,1,3,4,no_index,1.0
y,no_index,1,3,5,no_index,1.0
y,no_index,1,3,8,no_index,1.0
y,no_index,3,3,27,no_index,1.0
y,no_index,3,3,38,no_index,1.0
y,no_index,4,3,39,no_index,1.0
y,no_index,5,3,26,no_index,1.0
y,no_index,8,3,45,no_index,1.0
y,no_index,9,3,18,no_index,1.0
y,no_index,9,3,21,no_index,1.0
y,no_index,11,3,14,no_index,1.0
y,no_index,11,3,25,no_index,1.0
y,no_index,12,3,11,no_index,1.0
y,no_index,13,3,1,no_index,1.0
y,no_index,15,3,2,no_index,1.0
y,no_index,24,3,41,no_index,1.0
y,no_index,25,3,10,no_index,1.0
y,no_index,25,3,13,no_index,1.0
y,no_index,29,3,30,no_index,1.0
y,no_index,29,3,31,no_index,1.0
y,no_index,31,3,15,no_index,1.0
y,no_index,36,3,17,no_index,1.0
y,no_index,36,3,29,no_index,1.0
y,no_index,42,3,47,no_index,1.0
y,no_index,44,3,23,no_index,1.0
y,no_index,45,3,9,no_index,1.0
y,no_index,46,3,42,no_index,1.0
y,no_index,47,3,46,no_index,1.0
y,no_index,47,3,48,no_index,1.0
y,no_index,50,3,44,no_index,1.0
y,no_index,55,3,32,no_index,1.0
y,no_index,57,3,24,no_index,1.0
y,no_index,59,3,36,no_index,1.0
y,no_index,63,3,34,no_index,1.0
y,no_index,64,3,33,no_index,1.0
y,no_index,66,3,22,no_index,1.0
y,no_index,67,3,19,no_index,1.0
y,no_index,69,3,12,no_index,1.0
y,no_index,72,3,49,no_index,1.0
y,no_index,75,3,6,no_index,1.0
y,no_index,76,3,40,no_index,1.0
y,no_index,78,3,43,no_index,1.0
y,no_index,86,3,20,no_index,1.0
y,no_index,87,3,7,no_index,1.0
y,no_index,89,3,37,no_index,1.0
y,no_index,93,3,28,no_index,1.0
y,no_index,95,3,35,no_index,1.0
y,no_index,95,3,50,no_index,1.0
y,no_index,96,3,16,no_index,1.0
y,no_index,99,3,3,no_index,1.0
wb,no_index,12,no_index,no_index,no_index,975.6329396552264
wb,no_index,13,no_index,no_index,no_index,1998.8297211122044
wb,no_index,16,no_index,no_index,no_index,368.4870103433623
wb,no_index,17,no_index,no_index,no_index,2408.8297211122044
wb,no_index,18,no_index,no_index,no_index,2969.632939655221
wb,no_index,19,no_index,no_index,no_index,5441.632939655226
wb,no_index,20,no_index,no_index,no_index,2474.9160413832838
wb,no_index,23,no_index,no_index,no_index,2448.5271652548363
wb,no_index,26,no_index,no_index,no_index,5168.194624714129
wb,no_index,28,no_index,no_index,no_index,2582.617393697776
wb,no_index,30,no_index,no_index,no_index,1581.1946247141277
wb,no_index,31,no_index,no_index,no_index,2665.6329396552264
wb,no_index,32,no_index,no_index,no_index,5082.632939655226
wb,no_index,33,no_index,no_index,no_index,7108.916041383283
wb,no_index,34,no_index,no_index,no_index,2778.8297211122044
wb,no_index,35,no_index,no_index,no_index,2818.10540569333
wb,no_index,38,no_index,no_index,no_index,1197.6329396552264
wb,no_index,42,no_index,no_index,no_index,625.5271652548363
wb,no_index,43,no_index,no_index,no_index,4866.829721112204
wb,no_index,45,no_index,no_index,no_index,2361.194624714128
wb,no_index,46,no_index,no_index,no_index,2275.4870103433623
wb,no_index,48,no_index,no_index,no_index,161.10540569332989
wb,no_index,49,no_index,no_index,no_index,2177.617393697776
wb,no_index,50,no_index,no_index,no_index,1669.4870103433625
wb,no_index,51,no_index,no_index,no_index,4999.100061518338
wb,no_index,52,no_index,no_index,no_index,589.6173936977757
wb,no_index,54,no_index,no_index,no_index,6447.083958616717
wb,no_index,55,no_index,no_index,no_index,165.6272267731747
wb,no_index,57,no_index,no_index,no_index,5019.083958616717
wb,no_index,59,no_index,no_index,no_index,1642.9160413832833
wb,no_index,63,no_index,no_index,no_index,1950.1000615183373
wb,no_index,64,no_index,no_index,no_index,5435.100061518338
wb,no_index,66,no_index,no_index,no_index,1427.0839586167167
wb,no_index,67,no_index,no_index,no_index,4812.10540569333
wb,no_index,68,no_index,no_index,no_index,5913.916041383283
wb,no_index,79,no_index,no_index,no_index,4915.617393697776
wb,no_index,83,no_index,no_index,no_index,1546.4870103433625
wb,no_index,84,no_index,no_index,no_index,3151.194624714129
wb,no_index,85,no_index,no_index,no_index,1926.0839586167167
wb,no_index,86,no_index,no_index,no_index,639.1054056933299
wb,no_index,87,no_index,no_index,no_index,581.1946247141277
wb,no_index,88,no_index,no_index,no_index,4463.10540569333
wb,no_index,91,no_index,no_index,no_index,2884.8297211122044
wb,no_index,93,no_index,no_index,no_index,630.6173936977757
wb,no_index,94,no_index,no_index,no_index,1347.10540569333
wb,no_index,96,no_index,no_index,no_index,7868.10540569333
wb,no_index,97,no_index,no_index,no_index,2441.9160413832838
z,1,54,1,21,no_index,1.0
z,2,90,1,46,no_index,1.0
z,7,23,1,50,no_index,1.0
z,7,99,1,35,no_index,1.0
z,10,69,1,24,no_index,1.0
z,14,26,1,8,no_index,1.0
z,16,60,1,42,no_index,1.0
z,18,82,1,15,no_index,1.0
z,19,41,1,12,no_index,1.0
z,21,14,1,7,no_index,1.0
z,22,10,1,23,no_index,1.0
z,22,22,1,28,no_index,1.0
z,22,49,1,29,no_index,1.0
z,22,51,1,31,no_index,1.0
z,26,84,1,9,no_index,1.0
z,27,2,1,45,no_index,1.0
z,32,18,1,14,no_index,1.0
z,33,16,1,41,no_index,1.0
z,34,71,1,4,no_index,1.0
z,37,1,1,20,no_index,1.0
z,39,48,1,18,no_index,1.0
z,40,7,1,34,no_index,1.0
z,40,27,1,44,no_index,1.0
z,41,32,1,13,no_index,1.0
z,43,34,1,3,no_index,1.0
z,48,37,1,19,no_index,1.0
z,49,22,1,30,no_index,1.0
z,51,98,1,32,no_index,1.0
z,54,22,1,22,no_index,1.0
z,58,90,1,37,no_index,1.0
z,60,33,1,40,no_index,1.0
z,60,40,1,43,no_index,1.0
z,60,60,1,39,no_index,1.0
z,61,7,1,49,no_index,1.0
z,61,22,1,27,no_index,1.0
z,69,76,1,25,no_index,1.0
z,71,91,1,5,no_index,1.0
z,73,43,1,2,no_index,1.0
z,73,73,1,1,no_index,1.0
z,76,61,1,26,no_index,1.0
z,82,88,1,16,no_index,1.0
z,84,19,1,11,no_index,1.0
z,84,84,1,10,no_index,1.0
z,88,39,1,17,no_index,1.0
z,90,60,1,38,no_index,1.0
z,90,92,1,47,no_index,1.0
z,91,21,1,6,no_index,1.0
z,92,61,1,48,no_index,1.0
z,98,40,1,33,no_index,1.0
z,99,58,1,36,no_index,1.0
z,1,1,2,15,no_index,1.0
z,1,5,2,22,no_index,1.0
z,1,65,2,16,no_index,1.0
z,2,4,2,34,no_index,1.0
z,2,79,2,26,no_index,1.0
z,2,100,2,30,no_index,1.0
z,4,100,2,35,no_index,1.0
z,5,53,2,23,no_index,1.0
z,6,81,2,4,no_index,1.0
z,10,68,2,38,no_index,1.0
z,17,71,2,6,no_index,1.0
z,20,97,2,40,no_index,1.0
z,28,52,2,28,no_index,1.0
z,30,39,2,10,no_index,1.0
z,35,35,2,18,no_index,1.0
z,35,41,2,19,no_index,1.0
