variable_name,i,j,l,s,t,value
x,no_index,2,1,21,no_index,1690.961712711669
x,no_index,3,1,3,no_index,1349.480817006336
x,no_index,3,1,4,no_index,6920.519182993664
x,no_index,4,1,42,no_index,19500.0
x,no_index,5,1,36,no_index,11196.0
x,no_index,6,1,24,no_index,14037.0
x,no_index,7,1,26,no_index,1864.1970546471855
x,no_index,7,1,27,no_index,18581.80294535281
x,no_index,9,1,5,no_index,13441.0
x,no_index,10,1,8,no_index,9909.0
x,no_index,11,1,37,no_index,11952.0
x,no_index,12,1,1,no_index,13851.0
x,no_index,13,1,38,no_index,12663.0
x,no_index,14,1,9,no_index,1554.3018514780686
x,no_index,14,1,10,no_index,16908.698148521933
x,no_index,15,1,45,no_index,9074.0
x,no_index,17,1,20,no_index,14876.0
x,no_index,20,1,39,no_index,11913.0
x,no_index,21,1,6,no_index,2518.651849910979
x,no_index,22,1,28,no_index,1901.4099610598605
x,no_index,22,1,49,no_index,15705.59003894014
x,no_index,24,1,41,no_index,13859.0
x,no_index,25,1,18,no_index,15507.0
x,no_index,26,1,16,no_index,14197.0
x,no_index,27,1,32,no_index,20663.0
x,no_index,28,1,17,no_index,16705.0
x,no_index,29,1,23,no_index,13367.0
x,no_index,32,1,22,no_index,11685.0
x,no_index,33,1,25,no_index,17191.0
x,no_index,34,1,34,no_index,16102.0
x,no_index,38,1,33,no_index,8743.0
x,no_index,40,1,11,no_index,16446.0
x,no_index,41,1,35,no_index,12184.0
x,no_index,42,1,29,no_index,16842.0
x,no_index,43,1,15,no_index,1502.4337412654786
x,no_index,43,1,44,no_index,16960.56625873452
x,no_index,44,1,43,no_index,19283.0
x,no_index,45,1,19,no_index,14327.0
x,no_index,46,1,40,no_index,10988.0
x,no_index,47,1,30,no_index,14238.0
x,no_index,48,1,31,no_index,12630.0
x,no_index,49,1,46,no_index,22143.0
x,no_index,1,2,47,no_index,19006.0
x,no_index,2,2,17,no_index,2031.8336118596128
x,no_index,2,2,21,no_index,8842.204675428718
x,no_index,21,2,9,no_index,1970.2088156061643
x,no_index,21,2,12,no_index,11400.646296221215
x,no_index,30,2,37,no_index,2245.4066458868474
x,no_index,30,2,43,no_index,15229.593354113153
x,no_index,39,2,49,no_index,2182.0034231515183
x,no_index,39,2,50,no_index,10947.996576848482
x,no_index,50,2,36,no_index,12048.0
x,no_index,8,3,14,no_index,18744.0
x,no_index,16,3,33,no_index,2662.174394219188
x,no_index,16,3,34,no_index,14285.825605780812
x,no_index,18,3,36,no_index,17297.0
x,no_index,19,3,2,no_index,2244.48795717384
x,no_index,19,3,3,no_index,9732.024085652309
x,no_index,19,3,13,no_index,2244.487957173851
x,no_index,21,3,35,no_index,2119.4930382616403
x,no_index,23,3,1,no_index,21178.0
x,no_index,31,3,26,no_index,2085.861900001272
x,no_index,31,3,30,no_index,13857.138099998729
x,no_index,35,3,20,no_index,20665.0
x,no_index,36,3,37,no_index,9030.0
x,no_index,37,3,12,no_index,8744.0
y,no_index,2,1,21,no_index,1.0
y,no_index,3,1,3,no_index,1.0
y,no_index,3,1,4,no_index,1.0
y,no_index,4,1,42,no_index,1.0
y,no_index,5,1,36,no_index,1.0
y,no_index,6,1,24,no_index,1.0
y,no_index,7,1,26,no_index,1.0
y,no_index,7,1,27,no_index,1.0
y,no_index,9,1,5,no_index,1.0
y,no_index,10,1,8,no_index,1.0
y,no_index,11,1,37,no_index,1.0
y,no_index,12,1,1,no_index,1.0
y,no_index,12,1,2,no_index,1.0
y,no_index,13,1,38,no_index,1.0
y,no_index,14,1,9,no_index,1.0
y,no_index,14,1,10,no_index,1.0
y,no_index,15,1,45,no_index,1.0
y,no_index,17,1,20,no_index,1.0
y,no_index,20,1,39,no_index,1.0
y,no_index,21,1,6,no_index,1.0
y,no_index,21,1,7,no_index,1.0
y,no_index,22,1,28,no_index,1.0
y,no_index,22,1,49,no_index,1.0
y,no_index,22,1,50,no_index,1.0
y,no_index,24,1,41,no_index,1.0
y,no_index,25,1,18,no_index,1.0
y,no_index,26,1,16,no_index,1.0
y,no_index,27,1,32,no_index,1.0
y,no_index,28,1,17,no_index,1.0
y,no_index,29,1,23,no_index,1.0
y,no_index,32,1,22,no_index,1.0
y,no_index,33,1,25,no_index,1.0
y,no_index,34,1,34,no_index,1.0
y,no_index,38,1,33,no_index,1.0
y,no_index,40,1,11,no_index,1.0
y,no_index,40,1,12,no_index,1.0
y,no_index,40,1,13,no_index,1.0
y,no_index,40,1,14,no_index,1.0
y,no_index,41,1,35,no_index,1.0
y,no_index,42,1,29,no_index,1.0
y,no_index,43,1,15,no_index,1.0
y,no_index,43,1,44,no_index,1.0
y,no_index,44,1,43,no_index,1.0
y,no_index,45,1,19,no_index,1.0
y,no_index,46,1,40,no_index,1.0
y,no_index,47,1,30,no_index,1.0
y,no_index,48,1,31,no_index,1.0
y,no_index,49,1,46,no_index,1.0
y,no_index,49,1,47,no_index,1.0
y,no_index,49,1,48,no_index,1.0
y,no_index,1,2,47,no_index,1.0
y,no_index,1,2,48,no_index,1.0
y,no_index,2,2,17,no_index,1.0
y,no_index,2,2,18,no_index,1.0
y,no_index,2,2,19,no_index,1.0
y,no_index,2,2,20,no_index,1.0
y,no_index,2,2,21,no_index,1.0
y,no_index,2,2,22,no_index,1.0
y,no_index,2,2,23,no_index,1.0
y,no_index,2,2,24,no_index,1.0
