variable_name,i,j,l,s,t,value
x,no_index,7,1,18,no_index,5702.143464627659
x,no_index,10,1,14,no_index,5187.068006027074
x,no_index,19,1,3,no_index,2732.143464627657
x,no_index,19,1,7,no_index,3803.2263803912874
x,no_index,24,1,38,no_index,5564.671674945116
x,no_index,26,1,32,no_index,6156.36771696857
x,no_index,27,1,35,no_index,4362.758276607438
x,no_index,29,1,39,no_index,5564.671674945116
x,no_index,35,1,11,no_index,2382.5130408659934
x,no_index,35,1,13,no_index,2909.630423761668
x,no_index,39,1,36,no_index,2045.116565311328
x,no_index,40,1,15,no_index,5292.143464627661
x,no_index,40,1,19,no_index,4435.774867282488
x,no_index,40,1,21,no_index,2355.3233914824123
x,no_index,40,1,31,no_index,4362.758276607438
x,no_index,43,1,20,no_index,2894.9431370346606
x,no_index,46,1,48,no_index,2443.1023869801206
x,no_index,49,1,33,no_index,4668.0
x,no_index,49,1,37,no_index,1485.0305997269788
x,no_index,49,1,40,no_index,4079.6410752181378
x,no_index,49,1,41,no_index,4711.241723392562
x,no_index,49,1,47,no_index,7199.086601662323
x,no_index,1,2,41,no_index,2043.4434054589256
x,no_index,1,2,45,no_index,4198.798317933612
x,no_index,1,2,46,no_index,7199.086601662323
x,no_index,8,2,11,no_index,5292.14346462766
x,no_index,9,2,5,no_index,1952.143464627659
x,no_index,9,2,7,no_index,6196.713070744681
x,no_index,10,2,10,no_index,2769.7885293452646
x,no_index,12,2,17,no_index,5702.14346462766
x,no_index,14,2,9,no_index,6196.713070744681
x,no_index,14,2,13,no_index,2655.6975698773717
x,no_index,14,2,15,no_index,2636.44589475029
x,no_index,14,2,16,no_index,5191.381128136614
x,no_index,15,2,32,no_index,4362.758276607438
x,no_index,15,2,43,no_index,4711.241723392562
x,no_index,17,2,12,no_index,6020.958604200438
x,no_index,17,2,29,no_index,2658.328325054882
x,no_index,18,2,44,no_index,4711.241723392561
x,no_index,21,2,6,no_index,5955.527172949045
x,no_index,22,2,28,no_index,1555.7552397966767
x,no_index,22,2,31,no_index,4362.7582766074365
x,no_index,25,2,14,no_index,2921.2417233925635
x,no_index,25,2,30,no_index,2658.328325054882
x,no_index,26,2,18,no_index,5702.14346462766
x,no_index,27,2,27,no_index,2658.328325054882
x,no_index,34,2,33,no_index,4362.758276607438
x,no_index,34,2,36,no_index,9080.91339833768
x,no_index,42,2,19,no_index,5702.14346462766
x,no_index,42,2,21,no_index,8481.528210317458
x,no_index,42,2,26,no_index,2658.328325054882
x,no_index,45,2,4,no_index,1952.1434646276607
x,no_index,4,3,43,no_index,2016.631747267708
x,no_index,4,3,44,no_index,2694.609976124854
x,no_index,7,3,14,no_index,5292.143464627661
x,no_index,11,3,33,no_index,4362.758276607438
x,no_index,13,3,30,no_index,2735.5700484474464
x,no_index,13,3,31,no_index,4362.758276607438
x,no_index,14,3,24,no_index,1782.7623364910432
x,no_index,17,3,8,no_index,6196.71307074468
x,no_index,20,3,11,no_index,2126.0428754984005
x,no_index,20,3,12,no_index,3166.1005891292607
x,no_index,20,3,20,no_index,4494.813659873938
x,no_index,20,3,22,no_index,2126.0428754984005
x,no_index,22,3,40,no_index,4489.399881933565
x,no_index,22,3,46,no_index,7199.086601662323
x,no_index,23,3,5,no_index,1952.1434646276607
x,no_index,23,3,7,no_index,2652.1173288520367
x,no_index,23,3,10,no_index,3544.595741892644
x,no_index,23,3,13,no_index,2652.117328852033
x,no_index,23,3,15,no_index,2652.1173288520586
x,no_index,23,3,18,no_index,5072.79147807153
x,no_index,23,3,27,no_index,2652.1173288520367
x,no_index,26,3,21,no_index,2338.48881840377
x,no_index,30,3,36,no_index,5564.671674945116
x,no_index,35,3,25,no_index,7012.3847456897975
x,no_index,35,3,26,no_index,2658.328325054882
x,no_index,37,3,9,no_index,3451.856535372339
x,no_index,38,3,34,no_index,1284.9033192851232
x,no_index,38,3,35,no_index,3077.854957322315
x,no_index,41,3,32,no_index,4362.758276607438
x,no_index,43,3,37,no_index,5564.671674945116
x,no_index,45,3,6,no_index,6196.713070744681
x,no_index,46,3,42,no_index,4182.13933641244
x,no_index,47,3,29,no_index,2658.328325054882
x,no_index,50,3,45,no_index,4711.241723392562
x,no_index,1,4,37,no_index,5564.671674945116
x,no_index,3,4,4,no_index,1952.1434646276607
x,no_index,3,4,10,no_index,1025.7130707446772
x,no_index,3,4,15,no_index,5292.143464627661
x,no_index,4,4,35,no_index,4362.758276607438
x,no_index,6,4,14,no_index,5232.429704441835
x,no_index,7,4,38,no_index,1788.9531638539308
x,no_index,7,4,39,no_index,3775.718511091183
x,no_index,8,4,22,no_index,2445.4118649377942
x,no_index,8,4,24,no_index,2645.972880752003
x,no_index,8,4,27,no_index,2658.328325054882
x,no_index,9,4,13,no_index,5292.143464627661
x,no_index,21,4,21,no_index,2126.0428754984005
x,no_index,24,4,34,no_index,4200.741974587927
x,no_index,25,4,31,no_index,4362.758276607438
x,no_index,25,4,36,no_index,5564.671674945116
x,no_index,27,4,17,no_index,5702.14346462766
x,no_index,28,4,19,no_index,5702.14346462766
x,no_index,31,4,28,no_index,2658.328325054882
x,no_index,32,4,12,no_index,3324.5282103174577
x,no_index,32,4,20,no_index,5702.14346462766
x,no_index,33,4,18,no_index,5702.14346462766
x,no_index,34,4,29,no_index,2658.328325054882
x,no_index,38,4,41,no_index,4380.241723392562
x,no_index,41,4,26,no_index,2658.328325054882
x,no_index,43,4,43,no_index,4711.241723392562
x,no_index,44,4,44,no_index,4711.241723392559
x,no_index,44,4,47,no_index,7199.086601662323
x,no_index,46,4,33,no_index,4362.758276607438
x,no_index,47,4,16,no_index,5702.14346462766
x,no_index,48,4,32,no_index,4362.758276607438
x,no_index,2,5,20,no_index,5702.14346462766
x,no_index,2,5,34,no_index,6862.856535372325
x,no_index,4,5,39,no_index,5564.671674945116
x,no_index,4,5,46,no_index,4861.328325054884
x,no_index,5,5,44,no_index,4711.241723392561
x,no_index,5,5,48,no_index,6484.758276607439
x,no_index,6,5,8,no_index,6196.713070744681
x,no_index,8,5,16,no_index,5702.14346462766
x,no_index,11,5,42,no_index,3731.239329622833
x,no_index,11,5,47,no_index,2337.914492497808
x,no_index,12,5,5,no_index,1952.1434646276607
x,no_index,12,5,7,no_index,6196.713070744681
x,no_index,16,5,17,no_index,2408.672215782964
x,no_index,18,5,27,no_index,2658.328325054886
x,no_index,18,5,31,no_index,4362.758276607438
x,no_index,18,5,40,no_index,5564.671674945116
x,no_index,19,5,10,no_index,2393.486690353394
x,no_index,19,5,11,no_index,5292.143464627661
x,no_index,21,5,33,no_index,4362.758276607438
x,no_index,21,5,36,no_index,2560.0442224744493
x,no_index,21,5,38,no_index,3004.627452470667
x,no_index,24,5,45,no_index,4093.586350466957
x,no_index,27,5,15,no_index,5292.143464627661
x,no_index,27,5,22,no_index,2647.626469082359
x,no_index,28,5,14,no_index,5292.143464627661
x,no_index,28,5,25,no_index,3052.3847456897965
x,no_index,28,5,26,no_index,2658.328325054882
x,no_index,29,5,32,no_index,4362.758276607438
x,no_index,29,5,43,no_index,3439.570048447445
x,no_index,30,5,49,no_index,7199.086601662323
x,no_index,32,5,28,no_index,1435.8127675614094
x,no_index,32,5,29,no_index,1222.5155574934722
x,no_index,33,5,9,no_index,6196.713070744683
x,no_index,36,5,41,no_index,4711.241723392562
x,no_index,36,5,50,no_index,4318.758276607438
x,no_index,37,5,13,no_index,5292.143464627661
x,no_index,41,5,21,no_index,5162.91339833768
x,no_index,47,5,24,no_index,5877.528210317458
x,no_index,48,5,23,no_index,2702.570048447445
x,no_index,50,5,30,no_index,2974.0
x,no_index,50,5,35,no_index,4362.758276607438
x,no_index,6,6,16,no_index,2607.857224813484
x,no_index,7,6,30,no_index,2658.3283250548784
x,no_index,7,6,32,no_index,1228.7130707446863
x,no_index,10,6,5,no_index,1952.1434646276607
x,no_index,11,6,40,no_index,1520.0879012719208
x,no_index,13,6,38,no_index,5564.671674945116
x,no_index,16,6,10,no_index,6196.713070744681
x,no_index,16,6,12,no_index,2923.1005891292584
x,no_index,16,6,18,no_index,1646.7356244223486
x,no_index,16,6,20,no_index,1646.7356244223486
x,no_index,16,6,23,no_index,2126.0428754984005
x,no_index,30,6,41,no_index,4711.241723392562
x,no_index,31,6,33,no_index,7720.0
x,no_index,31,6,39,no_index,5564.671674945116
x,no_index,33,6,14,no_index,5292.143464627661
x,no_index,35,6,19,no_index,5702.14346462766
x,no_index,39,6,42,no_index,2599.0326994857346
x,no_index,39,6,43,no_index,2112.209023906827
x,no_index,39,6,49,no_index,6373.641711296111
x,no_index,43,6,15,no_index,5292.143464627661
x,no_index,44,6,37,no_index,7372.671674945117
x,no_index,45,6,17,no_index,6178.143464627658
x,no_index,48,6,36,no_index,5564.671674945116
y,no_index,7,1,18,no_index,1.0
