variable_name,i,j,l,s,t,value
x,no_index,2,1,18,no_index,4141.169449176343
x,no_index,2,1,24,no_index,1690.9617127116835
x,no_index,2,1,25,no_index,2556.4183052838416
x,no_index,2,1,29,no_index,1316.4505328281325
x,no_index,7,1,30,no_index,4727.070514832618
x,no_index,10,1,2,no_index,0.2105688192538454
x,no_index,16,1,15,no_index,3823.0
x,no_index,16,1,16,no_index,4008.3800179957793
x,no_index,29,1,22,no_index,2559.283522123478
x,no_index,29,1,23,no_index,1688.096495872047
x,no_index,30,1,37,no_index,4788.549467171857
x,no_index,30,1,43,no_index,2485.481299081426
x,no_index,30,1,44,no_index,3793.518700918557
x,no_index,30,1,47,no_index,1808.0
x,no_index,30,1,48,no_index,4599.450532828146
x,no_index,33,1,19,no_index,1872.634769214843
x,no_index,33,1,20,no_index,991.3652307852404
x,no_index,33,1,21,no_index,4247.380017995525
x,no_index,39,1,31,no_index,2045.1165653113403
x,no_index,39,1,49,no_index,2045.1165653113449
x,no_index,39,1,50,no_index,2069.213979053939
x,no_index,50,1,39,no_index,1952.2327347785117
x,no_index,50,1,41,no_index,7235.767265221489
x,no_index,6,2,8,no_index,6072.83055082368
x,no_index,6,2,12,no_index,3823.0
x,no_index,6,2,16,no_index,4141.169449176339
x,no_index,9,2,18,no_index,3361.1694491765297
x,no_index,10,2,20,no_index,3096.3190732616317
x,no_index,14,2,19,no_index,4141.169449176126
x,no_index,16,2,6,no_index,6256.619982004221
x,no_index,17,2,17,no_index,4141.169449176127
x,no_index,19,2,1,no_index,0.2105688191838842
x,no_index,23,2,25,no_index,4247.380017995524
x,no_index,23,2,26,no_index,6851.0
x,no_index,25,2,11,no_index,2400.8278967064807
x,no_index,26,2,28,no_index,7195.830550823657
x,no_index,28,2,27,no_index,4493.450532828134
x,no_index,29,2,32,no_index,2446.629620116788
x,no_index,31,2,35,no_index,2860.0
x,no_index,31,2,36,no_index,4788.54946717186
x,no_index,33,2,7,no_index,6256.619982004396
x,no_index,39,2,24,no_index,2182.0034231515183
x,no_index,39,2,38,no_index,2182.0034231515124
x,no_index,39,2,39,no_index,2606.546044020345
x,no_index,40,2,21,no_index,4247.380017995527
x,no_index,41,2,29,no_index,1596.685044978807
x,no_index,41,2,30,no_index,3479.934937025664
x,no_index,42,2,23,no_index,4247.380017995541
x,no_index,43,2,40,no_index,4788.549467171857
x,no_index,43,2,41,no_index,6140.273431407453
x,no_index,44,2,42,no_index,1964.7020779618235
x,no_index,44,2,43,no_index,6122.297922038176
x,no_index,44,2,49,no_index,6407.450532828145
x,no_index,45,2,10,no_index,6256.619982004221
x,no_index,45,2,22,no_index,4247.380017995525
x,no_index,49,2,37,no_index,4788.54946717184
x,no_index,50,2,33,no_index,2860.0
x,no_index,2,3,32,no_index,2860.0
x,no_index,5,3,36,no_index,2925.592001573013
x,no_index,5,3,39,no_index,1862.957465598844
x,no_index,7,3,20,no_index,4141.169449176127
x,no_index,9,3,1,no_index,0.2105688192538454
x,no_index,9,3,6,no_index,6256.619982004221
x,no_index,9,3,13,no_index,3823.0
x,no_index,17,3,14,no_index,3823.0
x,no_index,17,3,21,no_index,4247.380017995523
x,no_index,19,3,19,no_index,4141.169449176339
x,no_index,20,3,12,no_index,3823.0
x,no_index,22,3,37,no_index,4788.549467171857
x,no_index,22,3,44,no_index,2583.360229172389
x,no_index,22,3,45,no_index,5503.639770827006
x,no_index,22,3,49,no_index,4731.450532828747
x,no_index,23,3,8,no_index,2652.1173288520586
x,no_index,23,3,10,no_index,3604.502653152421
x,no_index,23,3,11,no_index,3823.0
x,no_index,25,3,38,no_index,4717.622636121655
x,no_index,27,3,15,no_index,3823.0
x,no_index,27,3,16,no_index,4141.169449176126
x,no_index,27,3,23,no_index,4247.380017995736
x,no_index,35,3,25,no_index,4247.380017995734
x,no_index,35,3,26,no_index,8453.45053282814
x,no_index,36,3,40,no_index,2530.8671930500936
x,no_index,36,3,41,no_index,6499.132806949907
x,no_index,37,3,7,no_index,6256.619982004365
x,no_index,41,3,24,no_index,4247.380017995525
x,no_index,41,3,33,no_index,1869.6109371655773
x,no_index,41,3,35,no_index,990.389062834426
x,no_index,42,3,27,no_index,1720.446824049659
x,no_index,47,3,17,no_index,2287.594063407644
x,no_index,47,3,28,no_index,1502.5224492583911
x,no_index,47,3,30,no_index,4346.928083569744
x,no_index,48,3,18,no_index,4141.169449176128
x,no_index,48,3,22,no_index,4247.380017995525
x,no_index,48,3,31,no_index,2024.400939546944
x,no_index,1,4,43,no_index,7810.0
x,no_index,1,4,47,no_index,1900.5059457549503
x,no_index,1,4,48,no_index,4506.944587073211
x,no_index,7,4,22,no_index,4247.380017995525
x,no_index,7,4,33,no_index,2541.8305508238736
x,no_index,7,4,37,no_index,1788.9531638539122
x,no_index,7,4,39,no_index,2999.596303317945
x,no_index,8,4,25,no_index,4247.380017995525
x,no_index,10,4,8,no_index,2270.8234526397155
x,no_index,10,4,10,no_index,2270.8234526397155
x,no_index,10,4,23,no_index,2270.8234526396973
x,no_index,13,4,26,no_index,5014.450532828181
x,no_index,14,4,6,no_index,6256.619982004359
x,no_index,15,4,35,no_index,2860.0
x,no_index,15,4,42,no_index,6214.0
x,no_index,16,4,32,no_index,2860.0
x,no_index,18,4,29,no_index,6350.0
x,no_index,18,4,31,no_index,2860.0
x,no_index,18,4,41,no_index,8087.0
x,no_index,21,4,20,no_index,1725.7400256893088
