variable_name,i,j,l,s,t,value
x,no_index,1,1,49,no_index,1910.12973183368
x,no_index,1,1,50,no_index,2045.3132681663192
x,no_index,6,1,9,no_index,8917.0
x,no_index,7,1,15,no_index,8031.0
x,no_index,7,1,34,no_index,4141.0
x,no_index,8,1,16,no_index,5127.557
x,no_index,11,1,43,no_index,4854.670999999999
x,no_index,12,1,2,no_index,4934.0
x,no_index,12,1,10,no_index,8917.0
x,no_index,13,1,30,no_index,5630.442999999999
x,no_index,14,1,19,no_index,5127.557
x,no_index,16,1,8,no_index,8917.0
x,no_index,21,1,14,no_index,4425.569999999998
x,no_index,23,1,5,no_index,5410.0
x,no_index,23,1,6,no_index,6694.0
x,no_index,24,1,39,no_index,7032.557000000001
x,no_index,26,1,17,no_index,5127.557
x,no_index,26,1,33,no_index,3141.886000000004
x,no_index,27,1,23,no_index,3146.443
x,no_index,27,1,29,no_index,5927.556999999999
x,no_index,28,1,25,no_index,3146.443
x,no_index,28,1,26,no_index,5927.556999999999
x,no_index,29,1,12,no_index,7078.670999999997
x,no_index,30,1,40,no_index,7032.557000000001
x,no_index,30,1,41,no_index,6487.0
x,no_index,31,1,38,no_index,6873.556999999997
x,no_index,32,1,13,no_index,8031.0
x,no_index,34,1,28,no_index,5927.556999999999
x,no_index,34,1,35,no_index,3141.886000000004
x,no_index,34,1,36,no_index,7032.557000000001
x,no_index,35,1,11,no_index,8031.0
x,no_index,38,1,42,no_index,8743.0
x,no_index,39,1,45,no_index,8743.0
x,no_index,39,1,47,no_index,4387.0
x,no_index,40,1,7,no_index,8917.0
x,no_index,42,1,20,no_index,5127.557
x,no_index,42,1,21,no_index,3146.443
x,no_index,42,1,27,no_index,8568.0
x,no_index,43,1,18,no_index,5127.557
x,no_index,43,1,24,no_index,3146.443
x,no_index,43,1,32,no_index,3141.886000000004
x,no_index,49,1,31,no_index,3141.886000000004
x,no_index,49,1,37,no_index,7032.557000000001
x,no_index,49,1,44,no_index,8013.113999999998
x,no_index,49,1,48,no_index,3955.4429999999993
x,no_index,1,2,27,no_index,5927.556999999999
x,no_index,1,2,35,no_index,2416.2280000000155
x,no_index,1,2,37,no_index,6706.771999999986
x,no_index,2,2,19,no_index,4401.023271032031
x,no_index,5,2,42,no_index,7240.557000000002
x,no_index,5,2,50,no_index,3955.4429999999984
x,no_index,7,2,20,no_index,5127.557
x,no_index,7,2,21,no_index,3146.443
x,no_index,8,2,15,no_index,7688.886
x,no_index,9,2,2,no_index,5410.0
x,no_index,9,2,12,no_index,8031.0
x,no_index,11,2,33,no_index,3141.886000000004
x,no_index,11,2,49,no_index,3955.4429999999993
x,no_index,14,2,6,no_index,5304.442999999998
x,no_index,14,2,11,no_index,8031.0
x,no_index,15,2,23,no_index,3146.4430000000007
x,no_index,15,2,28,no_index,5927.556999999999
x,no_index,18,2,38,no_index,7032.557000000001
x,no_index,18,2,43,no_index,7122.556999999998
x,no_index,19,2,8,no_index,8887.25399999999
x,no_index,21,2,7,no_index,8455.873000000003
x,no_index,21,2,18,no_index,5127.557
x,no_index,22,2,40,no_index,7032.557000000001
x,no_index,22,2,41,no_index,7432.556999999998
x,no_index,25,2,13,no_index,8474.443
x,no_index,25,2,36,no_index,7032.557000000001
x,no_index,29,2,22,no_index,3146.443
x,no_index,29,2,34,no_index,3141.886000000004
x,no_index,30,2,46,no_index,3955.4429999999993
x,no_index,31,2,30,no_index,5927.556999999999
x,no_index,31,2,31,no_index,3141.886000000004
x,no_index,35,2,17,no_index,3560.0
x,no_index,35,2,25,no_index,3146.443
x,no_index,35,2,29,no_index,5927.556999999999
x,no_index,36,2,44,no_index,5074.557000000001
x,no_index,36,2,48,no_index,3955.4429999999993
x,no_index,40,2,14,no_index,7529.0
x,no_index,41,2,24,no_index,3146.443
x,no_index,41,2,26,no_index,5927.556999999999
x,no_index,41,2,32,no_index,3110.0
x,no_index,43,2,45,no_index,7047.113999999999
x,no_index,45,2,1,no_index,5410.0
x,no_index,48,2,16,no_index,3996.295294059824
x,no_index,48,2,39,no_index,7032.557000000001
x,no_index,2,3,25,no_index,2236.4197289679705
x,no_index,2,3,26,no_index,5927.556999999999
x,no_index,3,3,2,no_index,1901.3682126420367
x,no_index,3,3,3,no_index,3226.745787357959
x,no_index,3,3,32,no_index,3141.886000000004
x,no_index,4,3,40,no_index,7032.557000000001
x,no_index,4,3,41,no_index,8512.0
x,no_index,4,3,47,no_index,3955.4429999999993
x,no_index,6,3,17,no_index,5120.0
x,no_index,8,3,30,no_index,5927.556999999999
x,no_index,10,3,4,no_index,2192.7804383819885
x,no_index,10,3,5,no_index,3217.2195616180115
x,no_index,10,3,6,no_index,4499.0
x,no_index,13,3,38,no_index,7032.557000000001
x,no_index,16,3,12,no_index,8031.0
x,no_index,17,3,9,no_index,8917.0
x,no_index,17,3,11,no_index,5959.0
x,no_index,18,3,31,no_index,3141.886000000004
x,no_index,19,3,1,no_index,5333.74600000001
x,no_index,20,3,35,no_index,3170.0
x,no_index,20,3,43,no_index,8743.0
x,no_index,22,3,33,no_index,3141.886000000004
x,no_index,23,3,23,no_index,3146.443
x,no_index,23,3,28,no_index,5927.556999999999
x,no_index,24,3,24,no_index,3146.443
x,no_index,24,3,44,no_index,3680.0
x,no_index,26,3,27,no_index,5927.556999999999
x,no_index,27,3,13,no_index,8031.0
x,no_index,27,3,19,no_index,3558.0
x,no_index,28,3,15,no_index,7631.0
