variable_name,i,j,l,s,t,value
x,no_index,1,1,23,no_index,4719.383945092939
x,no_index,6,1,18,no_index,5053.848684413892
x,no_index,7,1,35,no_index,2359.8786487281823
x,no_index,10,1,26,no_index,2602.951012714093
x,no_index,11,1,50,no_index,5115.121351271817
x,no_index,12,1,14,no_index,2310.0136978017017
x,no_index,12,1,21,no_index,2219.372227937778
x,no_index,13,1,32,no_index,2359.8786487281823
x,no_index,16,1,24,no_index,4719.383945092939
x,no_index,21,1,16,no_index,5053.848684413892
x,no_index,21,1,39,no_index,4477.0
x,no_index,22,1,43,no_index,1901.40996105986
x,no_index,22,1,44,no_index,5721.62195780643
x,no_index,22,1,47,no_index,5506.968081133711
x,no_index,26,1,20,no_index,5053.848684413892
x,no_index,26,1,25,no_index,3642.590639950197
x,no_index,27,1,17,no_index,5053.848684413892
x,no_index,29,1,38,no_index,4477.0
x,no_index,30,1,36,no_index,4477.0
x,no_index,30,1,42,no_index,7491.03191886629
x,no_index,31,1,33,no_index,1604.1644789544005
x,no_index,31,1,34,no_index,4361.274845409689
x,no_index,31,1,40,no_index,4477.0
x,no_index,33,1,15,no_index,4368.176730542969
x,no_index,33,1,19,no_index,3781.848684413896
x,no_index,34,1,30,no_index,5500.56067563591
x,no_index,40,1,22,no_index,2355.3233914824123
x,no_index,43,1,31,no_index,2359.8786487281823
x,no_index,43,1,37,no_index,3426.2407479916337
x,no_index,44,1,48,no_index,2173.7977723447952
x,no_index,44,1,49,no_index,5009.170308788915
x,no_index,50,1,41,no_index,7623.03191886629
x,no_index,3,2,17,no_index,3550.616054907062
x,no_index,4,2,37,no_index,4477.0
x,no_index,4,2,45,no_index,7156.153270138107
x,no_index,4,2,46,no_index,5506.968081133711
x,no_index,12,2,24,no_index,2500.011717155161
x,no_index,12,2,33,no_index,2500.011717155161
x,no_index,17,2,8,no_index,1602.609634902163
x,no_index,17,2,9,no_index,2718.9810050480355
x,no_index,17,2,16,no_index,5053.848684413892
x,no_index,19,2,6,no_index,1296.6027524396031
x,no_index,19,2,35,no_index,2359.8786487281823
x,no_index,20,2,28,no_index,1665.1111082063635
x,no_index,23,2,15,no_index,4368.176730542969
x,no_index,23,2,25,no_index,4719.383945092939
