variable_name,i,j,l,s,t,value
x,no_index,1,1,21,no_index,3591.8002670023934
x,no_index,3,1,13,no_index,3534.858789055104
x,no_index,5,1,48,no_index,11196.0
x,no_index,6,1,7,no_index,3423.1815502348945
x,no_index,7,1,15,no_index,3534.858789055104
x,no_index,14,1,25,no_index,3591.8002670023934
x,no_index,15,1,23,no_index,3591.8002670023934
x,no_index,15,1,37,no_index,3087.3983682036605
x,no_index,16,1,27,no_index,4003.358028913662
x,no_index,16,1,32,no_index,2394.801364793948
x,no_index,19,1,2,no_index,0.1423087364509257
x,no_index,19,1,8,no_index,2352.7929467872077
x,no_index,19,1,9,no_index,1070.3886034476875
x,no_index,19,1,12,no_index,3534.858789055104
x,no_index,19,1,24,no_index,2967.187162880482
x,no_index,20,1,11,no_index,3534.858789055104
x,no_index,22,1,34,no_index,2394.801364793948
x,no_index,23,1,28,no_index,4498.015987179598
x,no_index,25,1,35,no_index,2394.801364793948
x,no_index,25,1,36,no_index,3697.5961798720887
x,no_index,27,1,16,no_index,6130.001097791562
x,no_index,33,1,6,no_index,3934.339846150942
x,no_index,33,1,14,no_index,3534.858789055104
x,no_index,34,1,31,no_index,4310.178384472033
x,no_index,34,1,33,no_index,2138.622980321912
x,no_index,36,1,47,no_index,3043.3983682036605
x,no_index,39,1,38,no_index,2045.1165653113255
x,no_index,40,1,30,no_index,2355.3233914824123
x,no_index,45,1,18,no_index,3777.017084971159
x,no_index,47,1,17,no_index,4676.3164602918905
x,no_index,47,1,19,no_index,1453.684637499671
x,no_index,47,1,22,no_index,3609.9829150288406
x,no_index,47,1,29,no_index,1453.684637499671
x,no_index,48,1,20,no_index,1736.4738055258968
x,no_index,50,1,26,no_index,4498.015987179598
x,no_index,1,2,27,no_index,3477.1400114584526
x,no_index,2,2,20,no_index,2080.3823810240638
x,no_index,2,2,21,no_index,3591.8002670023934
x,no_index,3,2,1,no_index,0.0355771841127314
x,no_index,3,2,2,no_index,0.0355771841127314
x,no_index,3,2,3,no_index,0.0355771841127314
x,no_index,3,2,4,no_index,0.0355771841127312
x,no_index,3,2,32,no_index,1413.1721136591873
x,no_index,4,2,34,no_index,2394.801364793948
x,no_index,6,2,14,no_index,2097.5804750720413
x,no_index,11,2,33,no_index,2394.801364793948
x,no_index,11,2,39,no_index,5155.182648026457
x,no_index,11,2,47,no_index,4402.015987179597
x,no_index,12,2,30,no_index,4498.015987179598
x,no_index,12,2,31,no_index,2394.801364793948
x,no_index,13,2,19,no_index,2429.944997747827
x,no_index,13,2,25,no_index,3591.8002670023934
x,no_index,14,2,10,no_index,3423.1815502348945
x,no_index,17,2,16,no_index,3419.943673530405
x,no_index,23,2,3,no_index,0.1318419730557044
x,no_index,23,2,5,no_index,0.0104667633952212
x,no_index,23,2,9,no_index,3423.1815502348945
x,no_index,23,2,18,no_index,6130.001097791562
x,no_index,27,2,23,no_index,4105.3227611797865
x,no_index,32,2,12,no_index,3534.858789055104
x,no_index,35,2,11,no_index,4512.699293384793
x,no_index,37,2,8,no_index,2847.19126545586
x,no_index,37,2,15,no_index,3534.858789055104
x,no_index,37,2,17,no_index,2361.9499454890365
x,no_index,38,2,29,no_index,2391.943883135556
x,no_index,45,2,13,no_index,3534.858789055104
x,no_index,45,2,22,no_index,3591.8002670023934
x,no_index,46,2,49,no_index,10988.0
x,no_index,47,2,28,no_index,3044.331349679926
x,no_index,48,2,24,no_index,3591.8002670023934
x,no_index,48,2,26,no_index,2146.5432794452536
x,no_index,49,2,35,no_index,2959.491269054401
x,no_index,49,2,38,no_index,5155.182648026457
x,no_index,1,3,46,no_index,11937.059721539155
x,no_index,2,3,29,no_index,4498.015987179598
x,no_index,2,3,31,no_index,2394.801364793948
x,no_index,4,3,40,no_index,5155.182648026457
x,no_index,4,3,48,no_index,11950.0159871796
x,no_index,6,3,15,no_index,1437.2783139830626
x,no_index,6,3,16,no_index,3487.159393707609
x,no_index,7,3,17,no_index,1881.998949401488
x,no_index,7,3,26,no_index,3887.3579817206105
x,no_index,8,3,14,no_index,3534.858789055104
x,no_index,8,3,20,no_index,6130.001097791562
x,no_index,10,3,12,no_index,3534.858789055104
x,no_index,12,3,4,no_index,0.1423087364509258
x,no_index,12,3,11,no_index,3534.858789055104
x,no_index,13,3,38,no_index,4246.4533704558335
x,no_index,15,3,32,no_index,2394.801364793948
x,no_index,24,3,30,no_index,2717.215720177203
x,no_index,24,3,35,no_index,2394.801364793948
x,no_index,24,3,39,no_index,5155.182648026457
x,no_index,28,3,23,no_index,3591.8002670023934
x,no_index,29,3,13,no_index,3534.858789055104
x,no_index,29,3,25,no_index,3214.8638062428263
x,no_index,29,3,36,no_index,1806.362027127223
x,no_index,30,3,47,no_index,11950.0159871796
x,no_index,32,3,19,no_index,3052.775089328941
x,no_index,32,3,24,no_index,3591.8002670023934
x,no_index,33,3,18,no_index,3709.41020686596
x,no_index,33,3,21,no_index,3591.8002670023934
x,no_index,35,3,27,no_index,4498.015987179598
x,no_index,36,3,22,no_index,3591.8002670023934
x,no_index,40,3,33,no_index,2394.801364793948
x,no_index,42,3,28,no_index,4498.015987179598
x,no_index,43,3,34,no_index,2394.801364793948
x,no_index,48,3,37,no_index,5155.182648026457
x,no_index,7,4,25,no_index,3591.8002670023934
x,no_index,8,4,23,no_index,4581.124125973736
x,no_index,8,4,28,no_index,4498.015987179598
x,no_index,10,4,2,no_index,0.1423087364509257
x,no_index,10,4,9,no_index,3423.1815502348945
x,no_index,13,4,33,no_index,2394.801364793948
x,no_index,16,4,10,no_index,3423.1815502348945
x,no_index,16,4,11,no_index,3534.858789055104
x,no_index,16,4,24,no_index,3591.8002670023934
x,no_index,17,4,15,no_index,3534.858789055104
x,no_index,17,4,27,no_index,4498.015987179598
x,no_index,18,4,26,no_index,4498.015987179598
x,no_index,19,4,20,no_index,1900.828824299122
x,no_index,19,4,32,no_index,2394.801364793948
x,no_index,20,4,29,no_index,1989.409674207612
x,no_index,20,4,36,no_index,3993.9301719433374
x,no_index,21,4,14,no_index,3534.858789055104
x,no_index,22,4,40,no_index,5155.182648026457
x,no_index,22,4,50,no_index,10057.015987179597
x,no_index,27,4,34,no_index,2394.801364793948
x,no_index,29,4,18,no_index,2416.1140127808994
x,no_index,31,4,30,no_index,4498.015987179598
x,no_index,32,4,19,no_index,1505.5658546135635
x,no_index,33,4,17,no_index,2420.5908909256013
x,no_index,34,4,37,no_index,5155.182648026457
x,no_index,38,4,35,no_index,2394.801364793948
x,no_index,38,4,38,no_index,2232.9449008653355
x,no_index,38,4,39,no_index,1723.3098512051613
x,no_index,39,4,31,no_index,2394.801364793948
x,no_index,40,4,16,no_index,6130.001097791562
x,no_index,41,4,22,no_index,3591.8002670023934
x,no_index,12,5,9,no_index,3423.1815502348945
x,no_index,14,5,12,no_index,2504.8156217623678
x,no_index,20,5,32,no_index,2394.801364793948
x,no_index,21,5,6,no_index,3423.1815502348945
x,no_index,21,5,20,no_index,2560.0442224744493
x,no_index,21,5,28,no_index,3335.732790209096
x,no_index,21,5,38,no_index,5155.182648026457
x,no_index,23,5,24,no_index,3591.8002670023934
x,no_index,24,5,23,no_index,3591.8002670023934
x,no_index,25,5,13,no_index,3534.858789055104
x,no_index,25,5,22,no_index,3591.8002670023934
x,no_index,25,5,27,no_index,2287.943399276468
x,no_index,26,5,18,no_index,1526.9478855053112
x,no_index,27,5,14,no_index,3534.858789055104
x,no_index,28,5,16,no_index,5080.324956762895
x,no_index,29,5,35,no_index,2394.801364793948
x,no_index,30,5,40,no_index,5524.984012820401
x,no_index,35,5,19,no_index,6130.001097791562
x,no_index,35,5,25,no_index,5524.2836216440455
x,no_index,36,5,33,no_index,2394.801364793948
x,no_index,40,5,26,no_index,2142.692595697185
x,no_index,43,5,15,no_index,3534.858789055104
x,no_index,43,5,17,no_index,2300.65344940298
x,no_index,43,5,21,no_index,3591.8002670023934
x,no_index,43,5,29,no_index,2300.653449402953
x,no_index,43,5,39,no_index,4340.232680342624
x,no_index,44,5,37,no_index,7332.984012820401
x,no_index,44,5,48,no_index,11950.0159871796
x,no_index,45,5,4,no_index,0.1423087364509257
x,no_index,45,5,7,no_index,3423.1815502348945
